0.03	 A0:41	 A1:286	 A2:107	 T:22.20
1.80	 C0:7	 C1:50	 C2:39	 T:22.20
1.80	 D0:22	 D1:301	 D2:99	 T:nan

1.96	 A0:40	 A1:286	 A2:107	 T:22.20
1.98	 B0:56	 B1:103	 B2:29	 T:22.20
1.87	 C0:7	 C1:50	 C2:38	 T:22.20
1.87	 D0:22	 D1:300	 D2:99	 T:nan

2.05	 A0:40	 A1:286	 A2:106	 T:22.20
2.06	 B0:56	 B1:103	 B2:29	 T:22.20
1.94	 C0:7	 C1:50	 C2:38	 T:22.20
1.94	 D0:22	 D1:300	 D2:99	 T:nan

2.11	 A0:40	 A1:286	 A2:107	 T:22.20
2.13	 B0:56	 B1:103	 B2:29	 T:22.20
2.02	 C0:6	 C1:50	 C2:38	 T:22.20
2.02	 D0:22	 D1:301	 D2:99	 T:nan

2.19	 A0:40	 A1:286	 A2:107	 T:22.20
2.21	 B0:56	 B1:103	 B2:29	 T:22.20
2.09	 C0:6	 C1:50	 C2:38	 T:22.20
2.09	 D0:22	 D1:301	 D2:99	 T:nan

2.27	 A0:40	 A1:286	 A2:107	 T:22.20
2.29	 B0:56	 B1:103	 B2:29	 T:22.20
2.16	 C0:6	 C1:50	 C2:38	 T:22.20
2.16	 D0:22	 D1:301	 D2:99	 T:nan

2.35	 A0:40	 A1:286	 A2:107	 T:22.20
2.36	 B0:56	 B1:103	 B2:29	 T:22.20
2.23	 C0:7	 C1:50	 C2:38	 T:22.20
2.23	 D0:22	 D1:301	 D2:99	 T:nan

2.43	 A0:40	 A1:286	 A2:107	 T:22.20
2.44	 B0:56	 B1:103	 B2:29	 T:22.20
2.31	 C0:7	 C1:50	 C2:38	 T:22.20
2.31	 D0:22	 D1:301	 D2:99	 T:nan

2.51	 A0:40	 A1:286	 A2:107	 T:22.20
2.52	 B0:56	 B1:103	 B2:29	 T:22.20
2.38	 C0:7	 C1:50	 C2:38	 T:22.20
2.38	 D0:22	 D1:300	 D2:99	 T:nan

2.59	 A0:40	 A1:286	 A2:107	 T:22.20
2.59	 B0:56	 B1:102	 B2:29	 T:22.20
2.45	 C0:6	 C1:50	 C2:38	 T:22.20
2.45	 D0:22	 D1:301	 D2:99	 T:nan

2.67	 A0:40	 A1:286	 A2:106	 T:22.20
2.67	 B0:56	 B1:103	 B2:29	 T:22.20
2.52	 C0:6	 C1:50	 C2:38	 T:22.20
2.53	 D0:22	 D1:301	 D2:99	 T:nan

2.75	 A0:40	 A1:286	 A2:106	 T:22.20
2.75	 B0:56	 B1:102	 B2:29	 T:22.20
2.60	 C0:7	 C1:50	 C2:38	 T:22.20
2.60	 D0:22	 D1:300	 D2:98	 T:nan

2.83	 A0:40	 A1:286	 A2:107	 T:22.20
2.83	 B0:56	 B1:103	 B2:29	 T:22.20
2.67	 C0:6	 C1:50	 C2:38	 T:22.20
2.67	 D0:22	 D1:300	 D2:99	 T:nan

2.91	 A0:40	 A1:286	 A2:107	 T:22.20
2.90	 B0:56	 B1:102	 B2:29	 T:22.20
2.74	 C0:6	 C1:50	 C2:38	 T:22.20
2.74	 D0:23	 D1:301	 D2:99	 T:nan

2.98	 A0:40	 A1:286	 A2:106	 T:22.20
2.98	 B0:56	 B1:103	 B2:29	 T:22.20
2.82	 C0:7	 C1:50	 C2:38	 T:22.20
2.82	 D0:22	 D1:301	 D2:99	 T:nan

3.06	 A0:40	 A1:286	 A2:107	 T:22.20
3.06	 B0:56	 B1:103	 B2:29	 T:22.20
2.89	 C0:7	 C1:50	 C2:38	 T:22.20
2.89	 D0:22	 D1:301	 D2:99	 T:nan

3.14	 A0:40	 A1:286	 A2:106	 T:22.20
3.13	 B0:56	 B1:102	 B2:29	 T:22.20
2.96	 C0:7	 C1:50	 C2:39	 T:22.20
2.96	 D0:22	 D1:300	 D2:99	 T:nan

3.22	 A0:40	 A1:286	 A2:107	 T:22.20
3.21	 B0:56	 B1:103	 B2:29	 T:22.20
3.03	 C0:7	 C1:50	 C2:38	 T:22.20
3.03	 D0:22	 D1:301	 D2:99	 T:nan

3.30	 A0:40	 A1:286	 A2:106	 T:22.20
3.29	 B0:56	 B1:103	 B2:29	 T:22.20
3.11	 C0:6	 C1:50	 C2:38	 T:22.20
3.11	 D0:22	 D1:301	 D2:99	 T:nan

3.38	 A0:41	 A1:286	 A2:106	 T:22.20
3.36	 B0:56	 B1:103	 B2:29	 T:22.20
3.18	 C0:6	 C1:50	 C2:38	 T:22.20
3.18	 D0:22	 D1:300	 D2:99	 T:nan

3.46	 A0:40	 A1:286	 A2:107	 T:22.20
3.44	 B0:56	 B1:103	 B2:29	 T:22.20
3.25	 C0:7	 C1:50	 C2:38	 T:22.20
3.25	 D0:22	 D1:301	 D2:99	 T:nan

3.54	 A0:40	 A1:286	 A2:107	 T:22.20
3.52	 B0:56	 B1:103	 B2:29	 T:22.20
3.32	 C0:6	 C1:50	 C2:38	 T:22.20
3.33	 D0:22	 D1:300	 D2:99	 T:nan

3.62	 A0:40	 A1:286	 A2:106	 T:22.20
3.60	 B0:56	 B1:103	 B2:29	 T:22.20
3.40	 C0:6	 C1:50	 C2:38	 T:22.20
3.40	 D0:22	 D1:301	 D2:99	 T:nan

3.70	 A0:41	 A1:286	 A2:106	 T:22.20
3.67	 B0:56	 B1:103	 B2:29	 T:22.20
3.47	 C0:7	 C1:50	 C2:38	 T:22.20
3.47	 D0:22	 D1:301	 D2:99	 T:nan

3.77	 A0:41	 A1:286	 A2:107	 T:22.20
3.75	 B0:56	 B1:103	 B2:29	 T:22.20
3.54	 C0:6	 C1:50	 C2:38	 T:22.20
3.54	 D0:22	 D1:300	 D2:99	 T:nan

3.85	 A0:40	 A1:286	 A2:106	 T:22.20
3.83	 B0:56	 B1:103	 B2:29	 T:22.20
3.62	 C0:6	 C1:50	 C2:38	 T:22.20
3.62	 D0:22	 D1:300	 D2:99	 T:nan

3.93	 A0:40	 A1:286	 A2:107	 T:22.20
3.90	 B0:56	 B1:103	 B2:29	 T:22.20
3.69	 C0:6	 C1:50	 C2:38	 T:22.20
3.69	 D0:22	 D1:300	 D2:99	 T:nan

4.01	 A0:40	 A1:286	 A2:107	 T:22.20
3.98	 B0:56	 B1:103	 B2:29	 T:22.20
3.76	 C0:6	 C1:50	 C2:38	 T:22.20
3.76	 D0:22	 D1:301	 D2:99	 T:nan

4.09	 A0:40	 A1:286	 A2:106	 T:22.20
4.06	 B0:56	 B1:103	 B2:29	 T:22.20
3.83	 C0:6	 C1:50	 C2:38	 T:22.20
3.83	 D0:22	 D1:301	 D2:99	 T:nan

4.17	 A0:40	 A1:286	 A2:106	 T:22.20
4.13	 B0:56	 B1:103	 B2:29	 T:22.20
3.91	 C0:7	 C1:50	 C2:38	 T:22.20
3.91	 D0:22	 D1:300	 D2:99	 T:nan

4.25	 A0:40	 A1:286	 A2:107	 T:22.20
4.21	 B0:56	 B1:103	 B2:29	 T:22.20
3.98	 C0:7	 C1:50	 C2:38	 T:22.20
3.98	 D0:22	 D1:301	 D2:99	 T:nan

4.33	 A0:40	 A1:286	 A2:106	 T:22.20
4.29	 B0:56	 B1:103	 B2:29	 T:22.20
4.07	 C0:7	 C1:50	 C2:38	 T:22.20
4.07	 D0:22	 D1:301	 D2:99	 T:nan

4.41	 A0:40	 A1:286	 A2:106	 T:22.20
4.36	 B0:56	 B1:103	 B2:29	 T:22.20
4.12	 C0:6	 C1:50	 C2:38	 T:22.20
4.13	 D0:22	 D1:301	 D2:99	 T:nan

4.49	 A0:40	 A1:286	 A2:106	 T:22.20
4.44	 B0:56	 B1:103	 B2:29	 T:22.20
4.20	 C0:6	 C1:50	 C2:38	 T:22.20
4.20	 D0:22	 D1:301	 D2:99	 T:nan

4.56	 A0:40	 A1:286	 A2:106	 T:22.20
4.52	 B0:56	 B1:103	 B2:29	 T:22.20
4.27	 C0:6	 C1:50	 C2:38	 T:22.20
4.27	 D0:22	 D1:300	 D2:99	 T:nan

4.64	 A0:40	 A1:286	 A2:106	 T:22.20
4.59	 B0:56	 B1:103	 B2:29	 T:22.20
4.34	 C0:6	 C1:50	 C2:38	 T:22.20
4.34	 D0:22	 D1:301	 D2:99	 T:nan

4.72	 A0:40	 A1:286	 A2:106	 T:22.20
4.67	 B0:56	 B1:103	 B2:29	 T:22.20
4.42	 C0:6	 C1:50	 C2:38	 T:22.20
4.42	 D0:22	 D1:301	 D2:99	 T:nan

4.80	 A0:40	 A1:286	 A2:106	 T:22.20
4.75	 B0:56	 B1:103	 B2:29	 T:22.20
4.49	 C0:7	 C1:50	 C2:38	 T:22.20
4.49	 D0:22	 D1:301	 D2:99	 T:nan

4.88	 A0:40	 A1:286	 A2:106	 T:22.20
4.83	 B0:56	 B1:103	 B2:29	 T:22.20
4.56	 C0:6	 C1:50	 C2:38	 T:22.20
4.56	 D0:22	 D1:301	 D2:99	 T:nan

4.96	 A0:40	 A1:286	 A2:106	 T:22.20
4.90	 B0:56	 B1:103	 B2:29	 T:22.20
4.63	 C0:6	 C1:50	 C2:38	 T:22.20
4.64	 D0:22	 D1:300	 D2:99	 T:nan

5.04	 A0:40	 A1:286	 A2:107	 T:22.20
4.98	 B0:56	 B1:103	 B2:29	 T:22.20
4.71	 C0:6	 C1:50	 C2:38	 T:22.20
4.71	 D0:22	 D1:301	 D2:99	 T:nan

5.12	 A0:40	 A1:286	 A2:106	 T:22.20
5.06	 B0:56	 B1:103	 B2:29	 T:22.20
4.78	 C0:7	 C1:50	 C2:38	 T:22.20
4.78	 D0:22	 D1:301	 D2:99	 T:nan

5.20	 A0:40	 A1:286	 A2:106	 T:22.20
5.13	 B0:56	 B1:103	 B2:29	 T:22.20
4.85	 C0:7	 C1:50	 C2:38	 T:22.20
4.85	 D0:22	 D1:300	 D2:99	 T:nan

5.28	 A0:40	 A1:286	 A2:106	 T:22.20
5.21	 B0:56	 B1:103	 B2:29	 T:22.20
4.93	 C0:6	 C1:50	 C2:38	 T:22.20
4.93	 D0:22	 D1:301	 D2:99	 T:nan

5.35	 A0:40	 A1:286	 A2:106	 T:22.20
5.29	 B0:56	 B1:103	 B2:29	 T:22.20
5.00	 C0:6	 C1:50	 C2:38	 T:22.20
5.00	 D0:22	 D1:300	 D2:99	 T:nan

5.43	 A0:40	 A1:286	 A2:106	 T:22.20
5.36	 B0:56	 B1:103	 B2:29	 T:22.20
5.07	 C0:7	 C1:50	 C2:38	 T:22.20
5.07	 D0:22	 D1:301	 D2:99	 T:nan

5.51	 A0:40	 A1:286	 A2:106	 T:22.20
5.44	 B0:56	 B1:103	 B2:29	 T:22.20
5.14	 C0:6	 C1:50	 C2:38	 T:22.20
5.15	 D0:22	 D1:301	 D2:99	 T:nan

5.59	 A0:40	 A1:286	 A2:106	 T:22.20
5.52	 B0:56	 B1:103	 B2:29	 T:22.20
5.22	 C0:6	 C1:50	 C2:38	 T:22.20
5.22	 D0:22	 D1:300	 D2:99	 T:nan

5.67	 A0:40	 A1:286	 A2:106	 T:22.20
5.59	 B0:56	 B1:103	 B2:29	 T:22.20
5.29	 C0:6	 C1:50	 C2:38	 T:22.20
5.29	 D0:22	 D1:300	 D2:99	 T:nan

5.75	 A0:40	 A1:286	 A2:106	 T:22.20
5.67	 B0:56	 B1:103	 B2:29	 T:22.20
5.36	 C0:6	 C1:50	 C2:38	 T:22.20
5.36	 D0:22	 D1:300	 D2:99	 T:nan

5.83	 A0:40	 A1:286	 A2:106	 T:22.20
5.75	 B0:56	 B1:103	 B2:29	 T:22.20
5.44	 C0:6	 C1:50	 C2:38	 T:22.20
5.44	 D0:22	 D1:301	 D2:99	 T:nan

5.91	 A0:41	 A1:286	 A2:106	 T:22.20
5.83	 B0:56	 B1:103	 B2:29	 T:22.20
5.51	 C0:7	 C1:50	 C2:38	 T:22.20
5.51	 D0:22	 D1:301	 D2:99	 T:nan

5.99	 A0:40	 A1:286	 A2:106	 T:22.20
5.90	 B0:56	 B1:103	 B2:29	 T:22.20
5.58	 C0:7	 C1:50	 C2:38	 T:22.20
5.58	 D0:22	 D1:300	 D2:99	 T:nan

6.08	 A0:40	 A1:286	 A2:106	 T:22.20
5.98	 B0:56	 B1:103	 B2:29	 T:22.20
5.65	 C0:7	 C1:50	 C2:38	 T:22.20
5.66	 D0:22	 D1:301	 D2:99	 T:nan

6.14	 A0:40	 A1:286	 A2:106	 T:22.20
6.05	 B0:56	 B1:103	 B2:29	 T:22.20
5.73	 C0:7	 C1:50	 C2:38	 T:22.20
5.73	 D0:22	 D1:301	 D2:99	 T:nan

6.22	 A0:40	 A1:286	 A2:106	 T:22.20
6.13	 B0:55	 B1:103	 B2:29	 T:22.20
5.80	 C0:6	 C1:50	 C2:38	 T:22.20
5.80	 D0:22	 D1:300	 D2:99	 T:nan

6.30	 A0:40	 A1:286	 A2:106	 T:22.20
6.21	 B0:55	 B1:102	 B2:29	 T:22.20
5.87	 C0:6	 C1:50	 C2:38	 T:22.20
5.87	 D0:22	 D1:301	 D2:99	 T:nan

6.38	 A0:40	 A1:286	 A2:106	 T:22.20
6.29	 B0:56	 B1:103	 B2:29	 T:22.20
5.95	 C0:7	 C1:50	 C2:38	 T:22.20
5.95	 D0:23	 D1:301	 D2:99	 T:nan

6.46	 A0:40	 A1:286	 A2:106	 T:22.20
6.36	 B0:56	 B1:103	 B2:29	 T:22.20
6.02	 C0:6	 C1:50	 C2:38	 T:22.20
6.02	 D0:23	 D1:301	 D2:99	 T:nan

6.54	 A0:40	 A1:286	 A2:106	 T:22.20
6.44	 B0:55	 B1:102	 B2:29	 T:22.20
6.09	 C0:7	 C1:50	 C2:38	 T:22.20
6.09	 D0:22	 D1:300	 D2:99	 T:nan

6.62	 A0:40	 A1:286	 A2:106	 T:22.20
6.52	 B0:56	 B1:103	 B2:29	 T:22.20
6.16	 C0:6	 C1:50	 C2:38	 T:22.20
6.16	 D0:23	 D1:301	 D2:99	 T:nan

6.70	 A0:40	 A1:286	 A2:106	 T:22.20
6.59	 B0:56	 B1:102	 B2:29	 T:22.20
6.24	 C0:7	 C1:50	 C2:38	 T:22.20
6.24	 D0:22	 D1:301	 D2:99	 T:nan

6.78	 A0:40	 A1:286	 A2:106	 T:22.20
6.67	 B0:55	 B1:103	 B2:29	 T:22.20
6.31	 C0:6	 C1:50	 C2:38	 T:22.20
6.31	 D0:22	 D1:300	 D2:99	 T:nan

6.85	 A0:40	 A1:286	 A2:106	 T:22.20
6.75	 B0:56	 B1:103	 B2:29	 T:22.20
6.38	 C0:6	 C1:50	 C2:38	 T:22.20
6.38	 D0:22	 D1:301	 D2:99	 T:nan

6.93	 A0:40	 A1:286	 A2:107	 T:22.20
6.82	 B0:56	 B1:102	 B2:29	 T:22.20
6.45	 C0:6	 C1:50	 C2:38	 T:22.20
6.46	 D0:22	 D1:301	 D2:99	 T:nan

7.01	 A0:40	 A1:286	 A2:106	 T:22.20
6.90	 B0:56	 B1:103	 B2:29	 T:22.20
6.53	 C0:6	 C1:50	 C2:38	 T:22.20
6.53	 D0:22	 D1:301	 D2:99	 T:nan

7.09	 A0:40	 A1:286	 A2:106	 T:22.20
6.98	 B0:56	 B1:102	 B2:29	 T:22.20
6.60	 C0:6	 C1:50	 C2:38	 T:22.20
6.60	 D0:22	 D1:301	 D2:99	 T:nan

7.17	 A0:40	 A1:286	 A2:106	 T:22.20
7.06	 B0:56	 B1:103	 B2:29	 T:22.20
6.67	 C0:7	 C1:50	 C2:38	 T:22.20
6.67	 D0:22	 D1:300	 D2:99	 T:nan

7.25	 A0:40	 A1:286	 A2:106	 T:22.20
7.13	 B0:55	 B1:103	 B2:29	 T:22.20
6.75	 C0:6	 C1:50	 C2:38	 T:22.20
6.75	 D0:23	 D1:301	 D2:99	 T:nan

7.33	 A0:40	 A1:286	 A2:106	 T:22.20
7.21	 B0:56	 B1:103	 B2:29	 T:22.20
6.82	 C0:6	 C1:50	 C2:38	 T:22.20
6.82	 D0:22	 D1:301	 D2:99	 T:nan

7.41	 A0:40	 A1:286	 A2:106	 T:22.20
7.29	 B0:55	 B1:103	 B2:29	 T:22.20
6.89	 C0:6	 C1:50	 C2:38	 T:22.20
6.89	 D0:22	 D1:300	 D2:99	 T:nan

7.49	 A0:40	 A1:286	 A2:106	 T:22.20
7.36	 B0:55	 B1:103	 B2:29	 T:22.20
6.96	 C0:7	 C1:50	 C2:38	 T:22.20
6.97	 D0:23	 D1:301	 D2:99	 T:nan

7.57	 A0:40	 A1:286	 A2:106	 T:22.20
7.44	 B0:56	 B1:103	 B2:29	 T:22.20
7.03	 C0:6	 C1:50	 C2:38	 T:22.20
7.04	 D0:22	 D1:301	 D2:99	 T:nan

7.65	 A0:40	 A1:286	 A2:106	 T:22.20
7.52	 B0:56	 B1:103	 B2:29	 T:22.20
7.11	 C0:7	 C1:50	 C2:39	 T:22.20
7.11	 D0:22	 D1:301	 D2:99	 T:nan

7.72	 A0:40	 A1:286	 A2:106	 T:22.20
7.59	 B0:55	 B1:103	 B2:29	 T:22.20
7.18	 C0:6	 C1:50	 C2:38	 T:22.20
7.18	 D0:22	 D1:300	 D2:99	 T:nan

7.80	 A0:40	 A1:286	 A2:106	 T:22.20
7.67	 B0:55	 B1:103	 B2:29	 T:22.20
7.25	 C0:7	 C1:50	 C2:38	 T:22.20
7.26	 D0:22	 D1:300	 D2:99	 T:nan

7.88	 A0:40	 A1:286	 A2:106	 T:22.20
7.75	 B0:56	 B1:103	 B2:29	 T:22.20
7.33	 C0:6	 C1:50	 C2:38	 T:22.20
7.33	 D0:23	 D1:301	 D2:99	 T:nan

7.96	 A0:40	 A1:286	 A2:106	 T:22.20
7.83	 B0:55	 B1:103	 B2:29	 T:22.20
7.40	 C0:7	 C1:50	 C2:38	 T:22.20
7.40	 D0:23	 D1:300	 D2:99	 T:nan

8.04	 A0:40	 A1:286	 A2:106	 T:22.20
7.90	 B0:56	 B1:102	 B2:29	 T:22.20
7.47	 C0:6	 C1:50	 C2:38	 T:22.20
7.48	 D0:22	 D1:301	 D2:99	 T:nan

8.12	 A0:40	 A1:287	 A2:106	 T:22.20
7.98	 B0:55	 B1:103	 B2:29	 T:22.20
7.55	 C0:6	 C1:50	 C2:38	 T:22.20
7.55	 D0:22	 D1:301	 D2:99	 T:nan

8.20	 A0:40	 A1:286	 A2:106	 T:22.20
8.06	 B0:55	 B1:103	 B2:29	 T:22.20
7.62	 C0:7	 C1:50	 C2:38	 T:22.20
7.62	 D0:22	 D1:301	 D2:99	 T:nan

8.28	 A0:40	 A1:286	 A2:106	 T:22.20
8.13	 B0:55	 B1:103	 B2:29	 T:22.20
7.69	 C0:6	 C1:50	 C2:38	 T:22.20
7.69	 D0:23	 D1:301	 D2:99	 T:nan

8.35	 A0:41	 A1:286	 A2:106	 T:22.20
8.21	 B0:55	 B1:103	 B2:29	 T:22.20
7.76	 C0:6	 C1:50	 C2:38	 T:22.20
7.77	 D0:22	 D1:300	 D2:99	 T:nan

8.43	 A0:40	 A1:286	 A2:106	 T:22.20
8.29	 B0:55	 B1:103	 B2:29	 T:22.20
7.84	 C0:7	 C1:50	 C2:38	 T:22.20
7.84	 D0:22	 D1:301	 D2:99	 T:nan

8.51	 A0:40	 A1:286	 A2:106	 T:22.20
8.36	 B0:56	 B1:103	 B2:29	 T:22.20
7.91	 C0:6	 C1:50	 C2:38	 T:22.20
7.91	 D0:22	 D1:301	 D2:99	 T:nan

8.59	 A0:40	 A1:286	 A2:106	 T:22.20
8.44	 B0:56	 B1:103	 B2:29	 T:22.20
7.98	 C0:7	 C1:50	 C2:38	 T:22.20
7.98	 D0:22	 D1:301	 D2:99	 T:nan

8.67	 A0:40	 A1:286	 A2:106	 T:22.20
8.52	 B0:55	 B1:103	 B2:29	 T:22.20
8.07	 C0:6	 C1:50	 C2:38	 T:22.20
8.07	 D0:22	 D1:301	 D2:99	 T:nan

8.75	 A0:40	 A1:286	 A2:106	 T:22.20
8.59	 B0:55	 B1:103	 B2:29	 T:22.20
8.13	 C0:6	 C1:50	 C2:38	 T:22.20
8.13	 D0:22	 D1:301	 D2:99	 T:nan

8.83	 A0:40	 A1:286	 A2:106	 T:22.20
8.67	 B0:55	 B1:103	 B2:29	 T:22.20
8.20	 C0:6	 C1:50	 C2:38	 T:22.20
8.20	 D0:23	 D1:301	 D2:99	 T:nan

8.91	 A0:40	 A1:286	 A2:106	 T:22.20
8.75	 B0:55	 B1:103	 B2:29	 T:22.20
8.27	 C0:6	 C1:50	 C2:38	 T:22.20
8.27	 D0:23	 D1:301	 D2:99	 T:nan

8.99	 A0:40	 A1:286	 A2:106	 T:22.20
8.82	 B0:55	 B1:103	 B2:29	 T:22.20
8.35	 C0:6	 C1:50	 C2:38	 T:22.20
8.35	 D0:22	 D1:301	 D2:99	 T:nan

9.07	 A0:40	 A1:286	 A2:106	 T:22.20
8.90	 B0:56	 B1:103	 B2:29	 T:22.20
8.42	 C0:6	 C1:50	 C2:38	 T:22.20
8.42	 D0:22	 D1:301	 D2:99	 T:nan

9.15	 A0:40	 A1:286	 A2:106	 T:22.20
8.98	 B0:55	 B1:103	 B2:28	 T:22.20
8.49	 C0:6	 C1:50	 C2:38	 T:22.20
8.49	 D0:22	 D1:300	 D2:99	 T:nan

9.23	 A0:40	 A1:286	 A2:106	 T:22.20
9.06	 B0:55	 B1:103	 B2:29	 T:22.20
8.56	 C0:7	 C1:50	 C2:38	 T:22.20
8.57	 D0:22	 D1:301	 D2:99	 T:nan

9.30	 A0:40	 A1:286	 A2:107	 T:22.20
9.13	 B0:55	 B1:103	 B2:29	 T:22.20
8.64	 C0:6	 C1:50	 C2:38	 T:22.20
8.64	 D0:22	 D1:301	 D2:99	 T:nan

9.38	 A0:40	 A1:286	 A2:106	 T:22.20
9.21	 B0:55	 B1:103	 B2:29	 T:22.20
8.71	 C0:6	 C1:50	 C2:38	 T:22.20
8.71	 D0:23	 D1:300	 D2:99	 T:nan

9.46	 A0:40	 A1:286	 A2:106	 T:22.20
9.29	 B0:55	 B1:103	 B2:29	 T:22.20
