207.60	 A0:45	 A1:278	 A2:108	 T:23.00
0.82	 B0:58	 B1:91	 B2:36	 T:nan
1.00	 C0:4	 C1:45	 C2:37	 T:23.00
0.89	 D0:21	 D1:293	 D2:303	 T:22.60

0.85	 A0:45	 A1:278	 A2:108	 T:23.00
0.90	 B0:58	 B1:92	 B2:37	 T:nan
1.07	 C0:4	 C1:44	 C2:37	 T:23.00
0.97	 D0:20	 D1:292	 D2:297	 T:22.60

0.93	 A0:45	 A1:278	 A2:108	 T:23.00
0.97	 B0:58	 B1:92	 B2:37	 T:nan
1.14	 C0:4	 C1:45	 C2:37	 T:23.00
1.05	 D0:20	 D1:293	 D2:280	 T:22.60

1.01	 A0:45	 A1:278	 A2:108	 T:23.00
1.04	 B0:58	 B1:91	 B2:37	 T:nan
1.22	 C0:4	 C1:45	 C2:37	 T:23.00
1.13	 D0:20	 D1:293	 D2:285	 T:22.60

1.09	 A0:45	 A1:279	 A2:108	 T:23.00
1.11	 B0:58	 B1:92	 B2:36	 T:nan
1.29	 C0:4	 C1:45	 C2:37	 T:23.00
1.21	 D0:21	 D1:293	 D2:304	 T:22.60

1.17	 A0:45	 A1:278	 A2:108	 T:23.00
1.18	 B0:58	 B1:91	 B2:37	 T:nan
1.36	 C0:4	 C1:45	 C2:37	 T:23.00
1.28	 D0:20	 D1:292	 D2:293	 T:22.60

1.25	 A0:45	 A1:278	 A2:108	 T:23.00
1.25	 B0:58	 B1:91	 B2:37	 T:nan
1.43	 C0:4	 C1:45	 C2:37	 T:23.00
1.36	 D0:20	 D1:293	 D2:283	 T:22.60

1.32	 A0:45	 A1:278	 A2:108	 T:23.00
1.32	 B0:58	 B1:92	 B2:37	 T:nan
1.51	 C0:4	 C1:45	 C2:37	 T:23.00
1.44	 D0:20	 D1:293	 D2:280	 T:22.60

1.40	 A0:45	 A1:278	 A2:109	 T:23.00
1.39	 B0:58	 B1:91	 B2:37	 T:nan
1.58	 C0:4	 C1:44	 C2:37	 T:23.00
1.52	 D0:21	 D1:293	 D2:307	 T:22.60

1.48	 A0:45	 A1:278	 A2:108	 T:23.00
1.46	 B0:58	 B1:91	 B2:37	 T:nan
1.65	 C0:4	 C1:45	 C2:37	 T:23.00
1.60	 D0:21	 D1:292	 D2:292	 T:22.60

1.56	 A0:45	 A1:278	 A2:108	 T:23.00
1.53	 B0:58	 B1:91	 B2:36	 T:nan
1.72	 C0:4	 C1:44	 C2:37	 T:23.00
1.68	 D0:20	 D1:293	 D2:287	 T:22.60

1.64	 A0:45	 A1:278	 A2:108	 T:23.00
1.60	 B0:58	 B1:92	 B2:36	 T:nan
1.80	 C0:4	 C1:45	 C2:37	 T:23.00
1.76	 D0:20	 D1:293	 D2:272	 T:22.60

1.72	 A0:45	 A1:278	 A2:108	 T:23.00
1.67	 B0:58	 B1:92	 B2:37	 T:nan
1.87	 C0:4	 C1:45	 C2:37	 T:23.00
1.84	 D0:20	 D1:293	 D2:308	 T:22.60

1.80	 A0:45	 A1:279	 A2:108	 T:23.00
1.74	 B0:58	 B1:92	 B2:37	 T:nan
1.94	 C0:4	 C1:45	 C2:37	 T:23.00
1.92	 D0:20	 D1:293	 D2:291	 T:22.60

1.88	 A0:45	 A1:278	 A2:108	 T:23.00
1.81	 B0:57	 B1:92	 B2:37	 T:nan
2.02	 C0:4	 C1:45	 C2:37	 T:23.00
2.00	 D0:20	 D1:293	 D2:292	 T:22.60

1.96	 A0:45	 A1:278	 A2:108	 T:23.00
1.88	 B0:58	 B1:92	 B2:37	 T:nan
2.09	 C0:4	 C1:44	 C2:37	 T:23.00
2.08	 D0:20	 D1:294	 D2:272	 T:22.60

2.05	 A0:45	 A1:279	 A2:108	 T:23.00
1.96	 B0:57	 B1:91	 B2:37	 T:nan
2.16	 C0:4	 C1:45	 C2:37	 T:23.00
2.15	 D0:20	 D1:294	 D2:294	 T:22.60

2.11	 A0:45	 A1:279	 A2:108	 T:23.00
2.04	 B0:58	 B1:91	 B2:37	 T:nan
2.23	 C0:4	 C1:45	 C2:37	 T:23.00
2.23	 D0:20	 D1:293	 D2:303	 T:22.60

2.19	 A0:45	 A1:278	 A2:108	 T:23.00
2.10	 B0:57	 B1:91	 B2:36	 T:nan
2.31	 C0:4	 C1:45	 C2:37	 T:23.00
2.31	 D0:20	 D1:293	 D2:298	 T:22.60

2.27	 A0:45	 A1:279	 A2:108	 T:23.00
2.17	 B0:58	 B1:91	 B2:37	 T:nan
2.38	 C0:4	 C1:44	 C2:37	 T:23.00
2.39	 D0:20	 D1:294	 D2:276	 T:22.60

2.35	 A0:45	 A1:278	 A2:108	 T:23.00
2.24	 B0:58	 B1:91	 B2:37	 T:nan
2.45	 C0:4	 C1:45	 C2:37	 T:23.00
2.47	 D0:21	 D1:294	 D2:289	 T:22.60

2.43	 A0:45	 A1:278	 A2:108	 T:23.00
2.31	 B0:57	 B1:91	 B2:36	 T:nan
2.52	 C0:4	 C1:44	 C2:37	 T:23.00
2.55	 D0:21	 D1:293	 D2:304	 T:22.60

2.51	 A0:45	 A1:278	 A2:108	 T:23.00
2.38	 B0:57	 B1:92	 B2:36	 T:nan
2.60	 C0:4	 C1:45	 C2:37	 T:23.00
2.63	 D0:20	 D1:293	 D2:297	 T:22.60

2.59	 A0:45	 A1:279	 A2:108	 T:23.00
2.45	 B0:58	 B1:91	 B2:36	 T:nan
2.67	 C0:4	 C1:45	 C2:37	 T:23.00
2.71	 D0:20	 D1:294	 D2:281	 T:22.60

2.67	 A0:45	 A1:278	 A2:109	 T:23.00
2.52	 B0:58	 B1:91	 B2:37	 T:nan
2.74	 C0:4	 C1:45	 C2:37	 T:23.00
2.79	 D0:20	 D1:293	 D2:285	 T:22.60

2.75	 A0:45	 A1:279	 A2:108	 T:23.00
2.59	 B0:58	 B1:91	 B2:37	 T:nan
2.82	 C0:4	 C1:45	 C2:37	 T:23.00
2.87	 D0:21	 D1:293	 D2:305	 T:22.60

2.83	 A0:45	 A1:278	 A2:108	 T:23.00
2.66	 B0:57	 B1:92	 B2:37	 T:nan
2.89	 C0:4	 C1:44	 C2:37	 T:23.00
2.95	 D0:20	 D1:293	 D2:293	 T:22.60

2.91	 A0:45	 A1:279	 A2:108	 T:23.00
2.73	 B0:58	 B1:91	 B2:37	 T:nan
2.96	 C0:4	 C1:45	 C2:37	 T:23.00
3.02	 D0:20	 D1:293	 D2:284	 T:22.60

2.98	 A0:45	 A1:279	 A2:108	 T:23.00
2.80	 B0:58	 B1:91	 B2:37	 T:nan
3.03	 C0:4	 C1:45	 C2:37	 T:23.00
3.10	 D0:21	 D1:293	 D2:279	 T:22.60

3.06	 A0:45	 A1:279	 A2:108	 T:23.00
2.87	 B0:57	 B1:91	 B2:37	 T:nan
3.11	 C0:4	 C1:45	 C2:37	 T:23.00
3.18	 D0:21	 D1:293	 D2:308	 T:22.60

3.14	 A0:45	 A1:279	 A2:108	 T:23.00
2.95	 B0:57	 B1:91	 B2:37	 T:nan
3.18	 C0:4	 C1:44	 C2:37	 T:23.00
3.26	 D0:20	 D1:293	 D2:291	 T:22.60

3.22	 A0:45	 A1:279	 A2:108	 T:23.00
3.02	 B0:58	 B1:91	 B2:37	 T:nan
3.25	 C0:4	 C1:45	 C2:38	 T:23.00
3.34	 D0:21	 D1:293	 D2:287	 T:22.60

3.30	 A0:45	 A1:279	 A2:108	 T:23.00
3.09	 B0:57	 B1:91	 B2:36	 T:nan
3.32	 C0:4	 C1:44	 C2:37	 T:23.00
3.42	 D0:21	 D1:293	 D2:272	 T:22.60

3.38	 A0:45	 A1:279	 A2:108	 T:23.00
3.16	 B0:57	 B1:91	 B2:37	 T:nan
3.40	 C0:4	 C1:44	 C2:37	 T:23.00
3.50	 D0:21	 D1:293	 D2:308	 T:22.60

3.46	 A0:45	 A1:279	 A2:108	 T:23.00
3.23	 B0:58	 B1:91	 B2:36	 T:nan
3.47	 C0:4	 C1:45	 C2:37	 T:23.00
3.58	 D0:20	 D1:293	 D2:290	 T:22.60

3.54	 A0:45	 A1:279	 A2:109	 T:23.00
3.30	 B0:57	 B1:92	 B2:37	 T:nan
3.54	 C0:4	 C1:44	 C2:37	 T:23.00
3.66	 D0:20	 D1:294	 D2:291	 T:22.60

3.62	 A0:45	 A1:279	 A2:108	 T:23.00
3.37	 B0:57	 B1:92	 B2:36	 T:nan
3.62	 C0:4	 C1:44	 C2:37	 T:23.00
3.74	 D0:20	 D1:293	 D2:268	 T:22.60

3.70	 A0:45	 A1:279	 A2:108	 T:23.00
3.44	 B0:57	 B1:91	 B2:36	 T:nan
3.69	 C0:4	 C1:45	 C2:37	 T:23.00
3.81	 D0:20	 D1:293	 D2:308	 T:22.60

3.77	 A0:45	 A1:279	 A2:108	 T:23.00
3.51	 B0:57	 B1:92	 B2:36	 T:nan
3.76	 C0:4	 C1:45	 C2:37	 T:23.00
3.89	 D0:20	 D1:293	 D2:290	 T:22.60

3.85	 A0:45	 A1:279	 A2:108	 T:23.00
3.58	 B0:57	 B1:91	 B2:37	 T:nan
3.83	 C0:4	 C1:45	 C2:37	 T:23.00
3.97	 D0:20	 D1:293	 D2:295	 T:22.60

3.93	 A0:45	 A1:279	 A2:108	 T:23.00
3.65	 B0:57	 B1:92	 B2:37	 T:nan
3.91	 C0:4	 C1:44	 C2:38	 T:23.00
4.07	 D0:20	 D1:294	 D2:293	 T:22.70

4.01	 A0:45	 A1:279	 A2:108	 T:23.00
3.72	 B0:57	 B1:92	 B2:37	 T:nan
3.98	 C0:5	 C1:45	 C2:37	 T:23.00
4.13	 D0:20	 D1:294	 D2:289	 T:22.70

4.09	 A0:45	 A1:279	 A2:108	 T:23.00
3.79	 B0:57	 B1:91	 B2:37	 T:nan
4.07	 C0:4	 C1:44	 C2:38	 T:23.00
4.21	 D0:20	 D1:293	 D2:304	 T:22.70

4.17	 A0:45	 A1:279	 A2:109	 T:23.00
3.86	 B0:57	 B1:91	 B2:37	 T:nan
4.12	 C0:4	 C1:45	 C2:37	 T:23.00
4.29	 D0:20	 D1:293	 D2:296	 T:22.70

4.25	 A0:45	 A1:279	 A2:108	 T:23.00
3.94	 B0:57	 B1:92	 B2:37	 T:nan
4.20	 C0:4	 C1:44	 C2:38	 T:23.00
4.37	 D0:20	 D1:294	 D2:281	 T:22.70

4.33	 A0:45	 A1:279	 A2:108	 T:23.00
4.01	 B0:57	 B1:91	 B2:37	 T:nan
4.27	 C0:4	 C1:44	 C2:37	 T:23.00
4.45	 D0:20	 D1:294	 D2:286	 T:22.70

4.41	 A0:45	 A1:279	 A2:108	 T:23.00
4.07	 B0:57	 B1:91	 B2:37	 T:nan
4.34	 C0:4	 C1:45	 C2:37	 T:23.00
4.52	 D0:20	 D1:293	 D2:305	 T:22.70

4.49	 A0:44	 A1:279	 A2:108	 T:23.00
4.15	 B0:57	 B1:91	 B2:37	 T:nan
4.42	 C0:4	 C1:45	 C2:38	 T:23.00
4.60	 D0:21	 D1:293	 D2:293	 T:22.70

4.56	 A0:45	 A1:279	 A2:108	 T:23.00
4.22	 B0:57	 B1:91	 B2:37	 T:nan
4.49	 C0:4	 C1:45	 C2:37	 T:23.00
4.68	 D0:20	 D1:293	 D2:284	 T:22.70

4.64	 A0:45	 A1:279	 A2:108	 T:23.00
4.29	 B0:57	 B1:91	 B2:37	 T:nan
4.56	 C0:4	 C1:44	 C2:37	 T:23.00
4.76	 D0:20	 D1:293	 D2:281	 T:22.70

4.72	 A0:45	 A1:279	 A2:108	 T:23.00
4.36	 B0:57	 B1:91	 B2:37	 T:nan
4.63	 C0:4	 C1:45	 C2:37	 T:23.00
4.84	 D0:20	 D1:293	 D2:308	 T:22.70

4.80	 A0:45	 A1:279	 A2:108	 T:23.00
4.43	 B0:57	 B1:91	 B2:37	 T:nan
4.71	 C0:4	 C1:45	 C2:38	 T:23.00
4.92	 D0:20	 D1:293	 D2:291	 T:22.70

4.88	 A0:45	 A1:279	 A2:108	 T:23.00
4.50	 B0:57	 B1:91	 B2:37	 T:nan
4.78	 C0:4	 C1:45	 C2:38	 T:23.00
5.00	 D0:20	 D1:293	 D2:287	 T:22.70

4.96	 A0:45	 A1:279	 A2:108	 T:23.00
4.57	 B0:57	 B1:91	 B2:37	 T:nan
4.85	 C0:4	 C1:45	 C2:38	 T:23.00
5.08	 D0:20	 D1:293	 D2:274	 T:22.70

5.04	 A0:45	 A1:279	 A2:108	 T:23.00
4.64	 B0:57	 B1:91	 B2:37	 T:nan
4.93	 C0:4	 C1:45	 C2:38	 T:23.00
5.16	 D0:20	 D1:293	 D2:310	 T:22.70

5.12	 A0:45	 A1:279	 A2:108	 T:23.00
4.71	 B0:57	 B1:91	 B2:37	 T:nan
5.00	 C0:4	 C1:45	 C2:38	 T:23.00
5.24	 D0:20	 D1:293	 D2:291	 T:22.70

5.20	 A0:45	 A1:279	 A2:108	 T:23.00
4.78	 B0:58	 B1:91	 B2:37	 T:nan
5.07	 C0:4	 C1:44	 C2:38	 T:23.00
5.31	 D0:20	 D1:293	 D2:290	 T:22.70

5.28	 A0:45	 A1:279	 A2:108	 T:23.00
4.85	 B0:57	 B1:92	 B2:37	 T:nan
5.14	 C0:4	 C1:45	 C2:38	 T:23.00
5.39	 D0:20	 D1:293	 D2:267	 T:22.70

5.35	 A0:45	 A1:279	 A2:108	 T:23.00
4.92	 B0:57	 B1:91	 B2:37	 T:nan
5.22	 C0:4	 C1:45	 C2:38	 T:23.00
5.47	 D0:20	 D1:293	 D2:308	 T:22.70

5.43	 A0:45	 A1:279	 A2:108	 T:23.00
5.00	 B0:57	 B1:92	 B2:37	 T:nan
5.29	 C0:4	 C1:44	 C2:37	 T:23.00
5.55	 D0:20	 D1:293	 D2:290	 T:22.70

5.51	 A0:45	 A1:279	 A2:108	 T:23.00
5.07	 B0:57	 B1:91	 B2:37	 T:nan
5.36	 C0:4	 C1:44	 C2:38	 T:23.00
5.63	 D0:21	 D1:293	 D2:294	 T:22.70

5.59	 A0:45	 A1:279	 A2:108	 T:23.00
5.14	 B0:57	 B1:91	 B2:37	 T:nan
5.44	 C0:4	 C1:45	 C2:38	 T:23.00
5.71	 D0:20	 D1:293	 D2:265	 T:22.70

5.67	 A0:45	 A1:279	 A2:108	 T:23.00
5.21	 B0:58	 B1:91	 B2:37	 T:nan
5.51	 C0:4	 C1:45	 C2:38	 T:23.00
5.79	 D0:20	 D1:293	 D2:308	 T:22.70

5.75	 A0:45	 A1:279	 A2:108	 T:23.00
5.28	 B0:57	 B1:92	 B2:37	 T:nan
5.58	 C0:4	 C1:45	 C2:38	 T:23.00
5.87	 D0:20	 D1:293	 D2:288	 T:22.70

5.83	 A0:45	 A1:279	 A2:108	 T:23.00
5.35	 B0:57	 B1:91	 B2:37	 T:nan
5.65	 C0:4	 C1:45	 C2:38	 T:23.00
5.95	 D0:20	 D1:293	 D2:297	 T:22.70

5.91	 A0:45	 A1:279	 A2:108	 T:23.00
5.42	 B0:57	 B1:91	 B2:37	 T:nan
5.73	 C0:4	 C1:45	 C2:38	 T:23.00
6.03	 D0:20	 D1:294	 D2:263	 T:22.70

5.99	 A0:45	 A1:279	 A2:108	 T:23.00
5.49	 B0:57	 B1:91	 B2:37	 T:nan
5.80	 C0:4	 C1:44	 C2:38	 T:23.00
6.10	 D0:20	 D1:294	 D2:286	 T:22.70

6.08	 A0:45	 A1:279	 A2:108	 T:23.00
5.56	 B0:57	 B1:92	 B2:37	 T:nan
5.87	 C0:4	 C1:45	 C2:37	 T:23.00
6.18	 D0:20	 D1:293	 D2:304	 T:22.70

6.14	 A0:45	 A1:279	 A2:108	 T:23.00
5.63	 B0:57	 B1:92	 B2:37	 T:nan
5.95	 C0:4	 C1:45	 C2:37	 T:23.00
6.26	 D0:20	 D1:294	 D2:295	 T:22.70

6.22	 A0:45	 A1:278	 A2:108	 T:23.00
5.70	 B0:57	 B1:91	 B2:37	 T:nan
6.02	 C0:4	 C1:44	 C2:38	 T:23.00
6.34	 D0:20	 D1:294	 D2:283	 T:22.70

6.30	 A0:45	 A1:279	 A2:108	 T:23.00
5.77	 B0:57	 B1:92	 B2:37	 T:nan
6.09	 C0:4	 C1:45	 C2:38	 T:23.00
6.42	 D0:20	 D1:294	 D2:283	 T:22.70

6.38	 A0:45	 A1:279	 A2:108	 T:23.00
5.84	 B0:57	 B1:91	 B2:37	 T:nan
6.16	 C0:4	 C1:44	 C2:38	 T:23.00
6.50	 D0:20	 D1:294	 D2:307	 T:22.70

6.46	 A0:44	 A1:279	 A2:108	 T:23.00
5.91	 B0:57	 B1:92	 B2:37	 T:nan
6.24	 C0:4	 C1:45	 C2:37	 T:23.00
6.58	 D0:20	 D1:293	 D2:293	 T:22.70

6.54	 A0:45	 A1:278	 A2:108	 T:23.00
5.99	 B0:57	 B1:91	 B2:37	 T:nan
6.31	 C0:4	 C1:45	 C2:38	 T:23.00
6.66	 D0:21	 D1:293	 D2:286	 T:22.70

6.62	 A0:44	 A1:279	 A2:108	 T:23.00
6.07	 B0:57	 B1:91	 B2:37	 T:nan
6.38	 C0:4	 C1:45	 C2:37	 T:23.00
6.74	 D0:20	 D1:293	 D2:275	 T:22.70

6.70	 A0:44	 A1:278	 A2:108	 T:23.00
6.12	 B0:57	 B1:92	 B2:37	 T:nan
6.45	 C0:4	 C1:44	 C2:38	 T:23.00
6.82	 D0:21	 D1:293	 D2:309	 T:22.70

6.78	 A0:44	 A1:279	 A2:108	 T:23.00
6.20	 B0:57	 B1:91	 B2:37	 T:nan
6.53	 C0:4	 C1:45	 C2:38	 T:23.00
6.89	 D0:20	 D1:293	 D2:291	 T:22.70

6.85	 A0:45	 A1:278	 A2:108	 T:23.00
6.27	 B0:57	 B1:91	 B2:37	 T:nan
6.60	 C0:4	 C1:45	 C2:38	 T:23.00
6.97	 D0:20	 D1:293	 D2:289	 T:22.70

6.93	 A0:45	 A1:279	 A2:108	 T:23.00
6.34	 B0:57	 B1:92	 B2:37	 T:nan
6.67	 C0:4	 C1:44	 C2:38	 T:23.00
7.05	 D0:21	 D1:293	 D2:269	 T:22.70

7.01	 A0:44	 A1:279	 A2:108	 T:23.00
6.41	 B0:57	 B1:92	 B2:37	 T:nan
6.75	 C0:4	 C1:45	 C2:38	 T:23.00
7.13	 D0:20	 D1:293	 D2:308	 T:22.70

7.09	 A0:44	 A1:279	 A2:108	 T:23.00
6.48	 B0:57	 B1:91	 B2:37	 T:nan
6.82	 C0:4	 C1:45	 C2:38	 T:23.00
7.21	 D0:21	 D1:293	 D2:290	 T:22.70

7.17	 A0:45	 A1:278	 A2:108	 T:23.00
6.55	 B0:57	 B1:92	 B2:37	 T:nan
6.89	 C0:4	 C1:44	 C2:38	 T:23.00
7.29	 D0:21	 D1:293	 D2:293	 T:22.70

7.25	 A0:44	 A1:279	 A2:108	 T:23.00
6.62	 B0:57	 B1:91	 B2:37	 T:nan
6.96	 C0:4	 C1:45	 C2:38	 T:23.00
7.37	 D0:20	 D1:293	 D2:265	 T:22.70

7.33	 A0:44	 A1:279	 A2:108	 T:23.00
6.69	 B0:57	 B1:91	 B2:37	 T:nan
7.03	 C0:4	 C1:45	 C2:38	 T:23.00
7.45	 D0:20	 D1:293	 D2:307	 T:22.70

7.41	 A0:44	 A1:279	 A2:108	 T:23.00
6.76	 B0:57	 B1:91	 B2:37	 T:nan
7.11	 C0:4	 C1:45	 C2:37	 T:23.00
7.53	 D0:21	 D1:293	 D2:288	 T:22.70

7.49	 A0:44	 A1:279	 A2:108	 T:23.00
6.83	 B0:57	 B1:91	 B2:37	 T:nan
7.18	 C0:4	 C1:45	 C2:38	 T:23.00
7.61	 D0:21	 D1:293	 D2:297	 T:22.70

7.57	 A0:44	 A1:279	 A2:108	 T:23.00
6.90	 B0:57	 B1:91	 B2:37	 T:nan
7.25	 C0:4	 C1:45	 C2:38	 T:23.00
7.69	 D0:21	 D1:293	 D2:263	 T:22.70

7.65	 A0:44	 A1:279	 A2:108	 T:23.00
6.97	 B0:57	 B1:92	 B2:37	 T:nan
7.33	 C0:4	 C1:45	 C2:38	 T:23.00
7.76	 D0:21	 D1:293	 D2:307	 T:22.70

7.72	 A0:44	 A1:279	 A2:108	 T:23.00
7.04	 B0:57	 B1:92	 B2:37	 T:nan
7.40	 C0:4	 C1:45	 C2:38	 T:23.00
7.84	 D0:21	 D1:293	 D2:290	 T:22.70

7.80	 A0:45	 A1:279	 A2:108	 T:23.00
7.11	 B0:57	 B1:92	 B2:37	 T:nan
7.47	 C0:4	 C1:44	 C2:37	 T:23.00
7.92	 D0:20	 D1:293	 D2:299	 T:22.70

7.88	 A0:44	 A1:279	 A2:108	 T:23.00
7.19	 B0:58	 B1:91	 B2:37	 T:nan
7.55	 C0:4	 C1:45	 C2:38	 T:23.00
8.00	 D0:20	 D1:294	 D2:260	 T:22.70

7.96	 A0:44	 A1:278	 A2:108	 T:23.00
7.26	 B0:57	 B1:92	 B2:37	 T:nan
7.62	 C0:4	 C1:44	 C2:38	 T:23.00
8.10	 D0:21	 D1:294	 D2:276	 T:23.00

8.04	 A0:44	 A1:279	 A2:108	 T:23.00
7.33	 B0:57	 B1:91	 B2:37	 T:nan
7.69	 C0:4	 C1:45	 C2:38	 T:23.00
8.16	 D0:21	 D1:294	 D2:307	 T:23.00

8.12	 A0:44	 A1:278	 A2:108	 T:23.00
7.40	 B0:57	 B1:92	 B2:37	 T:nan
7.76	 C0:4	 C1:45	 C2:38	 T:23.00
8.24	 D0:21	 D1:294	 D2:293	 T:23.00

8.20	 A0:44	 A1:279	 A2:108	 T:23.00
7.47	 B0:57	 B1:91	 B2:37	 T:nan
7.84	 C0:4	 C1:45	 C2:38	 T:23.00
8.32	 D0:21	 D1:294	 D2:286	 T:23.00

8.28	 A0:44	 A1:279	 A2:108	 T:23.00
7.54	 B0:57	 B1:91	 B2:37	 T:nan
7.91	 C0:4	 C1:45	 C2:38	 T:23.00
8.40	 D0:21	 D1:294	 D2:277	 T:23.00

8.36	 A0:44	 A1:279	 A2:108	 T:23.00
7.61	 B0:57	 B1:91	 B2:37	 T:nan
7.98	 C0:4	 C1:44	 C2:38	 T:23.00
8.48	 D0:21	 D1:294	 D2:310	 T:23.00

8.44	 A0:44	 A1:279	 A2:108	 T:23.00
7.68	 B0:57	 B1:92	 B2:37	 T:nan
8.07	 C0:5	 C1:44	 C2:38	 T:23.00
8.55	 D0:21	 D1:293	 D2:292	 T:23.00

8.51	 A0:45	 A1:279	 A2:108	 T:23.00
7.75	 B0:57	 B1:91	 B2:37	 T:nan
8.13	 C0:4	 C1:45	 C2:38	 T:23.00
8.63	 D0:21	 D1:293	 D2:289	 T:23.00

8.59	 A0:44	 A1:279	 A2:108	 T:23.00
7.82	 B0:57	 B1:92	 B2:37	 T:nan
8.20	 C0:4	 C1:45	 C2:38	 T:23.00
8.71	 D0:21	 D1:293	 D2:269	 T:23.00

8.67	 A0:44	 A1:279	 A2:108	 T:23.00
7.89	 B0:57	 B1:91	 B2:37	 T:nan
8.27	 C0:4	 C1:45	 C2:37	 T:23.00
8.79	 D0:21	 D1:293	 D2:309	 T:23.00

8.75	 A0:44	 A1:279	 A2:108	 T:23.00
7.96	 B0:57	 B1:91	 B2:37	 T:nan
8.35	 C0:4	 C1:44	 C2:38	 T:23.00
8.87	 D0:21	 D1:293	 D2:291	 T:23.00

8.83	 A0:44	 A1:279	 A2:108	 T:23.00
8.03	 B0:57	 B1:92	 B2:37	 T:nan
8.42	 C0:4	 C1:45	 C2:38	 T:23.00
8.95	 D0:21	 D1:293	 D2:293	 T:23.00

8.91	 A0:44	 A1:279	 A2:108	 T:23.00
8.10	 B0:57	 B1:91	 B2:37	 T:nan
8.49	 C0:4	 C1:45	 C2:38	 T:23.00
9.03	 D0:21	 D1:293	 D2:265	 T:23.00

8.99	 A0:44	 A1:279	 A2:108	 T:23.00
8.17	 B0:57	 B1:91	 B2:37	 T:nan
8.56	 C0:4	 C1:45	 C2:38	 T:23.00
9.11	 D0:21	 D1:293	 D2:308	 T:23.00

9.07	 A0:44	 A1:279	 A2:108	 T:23.00
8.25	 B0:57	 B1:92	 B2:37	 T:nan
8.64	 C0:4	 C1:44	 C2:38	 T:23.00
9.19	 D0:20	 D1:293	 D2:289	 T:23.00

9.15	 A0:44	 A1:279	 A2:108	 T:23.00
8.31	 B0:57	 B1:91	 B2:37	 T:nan
8.71	 C0:4	 C1:45	 C2:38	 T:23.00
9.27	 D0:21	 D1:293	 D2:296	 T:23.00

9.23	 A0:44	 A1:279	 A2:108	 T:23.00
