0.03	 A0:44	 A1:281	 A2:109	 T:22.60
1.18	 B0:60	 B1:92	 B2:38	 T:nan
1.22	 C0:4	 C1:44	 C2:38	 T:22.60
1.32	 D0:22	 D1:297	 D2:288	 T:22.60

1.40	 A0:44	 A1:281	 A2:109	 T:22.60
1.25	 B0:60	 B1:91	 B2:38	 T:nan
1.29	 C0:4	 C1:45	 C2:38	 T:22.60
1.40	 D0:22	 D1:297	 D2:286	 T:22.60

1.48	 A0:44	 A1:281	 A2:109	 T:22.60
1.32	 B0:60	 B1:91	 B2:37	 T:nan
1.36	 C0:5	 C1:45	 C2:38	 T:22.60
1.48	 D0:22	 D1:297	 D2:309	 T:22.60

1.56	 A0:45	 A1:281	 A2:109	 T:22.60
1.39	 B0:60	 B1:92	 B2:37	 T:nan
1.43	 C0:5	 C1:44	 C2:38	 T:22.60
1.56	 D0:22	 D1:297	 D2:297	 T:22.60

1.64	 A0:44	 A1:281	 A2:109	 T:22.60
1.46	 B0:60	 B1:92	 B2:37	 T:nan
1.51	 C0:5	 C1:44	 C2:38	 T:22.60
1.64	 D0:22	 D1:297	 D2:286	 T:22.60

1.72	 A0:44	 A1:281	 A2:109	 T:22.60
1.53	 B0:60	 B1:92	 B2:37	 T:nan
1.58	 C0:4	 C1:45	 C2:38	 T:22.60
1.72	 D0:22	 D1:297	 D2:291	 T:22.60

1.80	 A0:44	 A1:281	 A2:109	 T:22.60
1.60	 B0:60	 B1:92	 B2:37	 T:nan
1.65	 C0:5	 C1:45	 C2:38	 T:22.60
1.80	 D0:22	 D1:297	 D2:307	 T:22.60

1.88	 A0:44	 A1:281	 A2:109	 T:22.60
1.67	 B0:60	 B1:92	 B2:38	 T:nan
1.72	 C0:4	 C1:44	 C2:38	 T:22.60
1.88	 D0:23	 D1:296	 D2:298	 T:22.60

1.96	 A0:44	 A1:281	 A2:109	 T:22.60
1.74	 B0:60	 B1:91	 B2:38	 T:nan
1.80	 C0:5	 C1:45	 C2:38	 T:22.60
1.96	 D0:22	 D1:297	 D2:284	 T:22.60

2.05	 A0:44	 A1:281	 A2:109	 T:22.60
1.81	 B0:60	 B1:92	 B2:37	 T:nan
1.87	 C0:5	 C1:45	 C2:38	 T:22.60
2.05	 D0:22	 D1:297	 D2:291	 T:22.60

2.11	 A0:45	 A1:281	 A2:109	 T:22.60
1.88	 B0:60	 B1:91	 B2:38	 T:nan
1.94	 C0:5	 C1:44	 C2:38	 T:22.60
2.11	 D0:22	 D1:297	 D2:311	 T:22.60

2.19	 A0:44	 A1:281	 A2:109	 T:22.60
1.96	 B0:60	 B1:92	 B2:38	 T:nan
2.02	 C0:4	 C1:45	 C2:38	 T:22.60
2.19	 D0:22	 D1:297	 D2:293	 T:22.60

2.27	 A0:44	 A1:281	 A2:109	 T:22.60
2.04	 B0:60	 B1:92	 B2:37	 T:nan
2.09	 C0:5	 C1:44	 C2:38	 T:22.60
2.27	 D0:22	 D1:297	 D2:300	 T:22.60

2.35	 A0:44	 A1:281	 A2:109	 T:22.60
2.10	 B0:60	 B1:91	 B2:37	 T:nan
2.16	 C0:5	 C1:45	 C2:38	 T:22.60
2.35	 D0:22	 D1:297	 D2:270	 T:22.60

2.43	 A0:44	 A1:281	 A2:109	 T:22.60
2.17	 B0:60	 B1:91	 B2:37	 T:nan
2.23	 C0:5	 C1:44	 C2:38	 T:22.60
2.43	 D0:22	 D1:297	 D2:311	 T:22.60

2.51	 A0:44	 A1:281	 A2:109	 T:22.60
2.24	 B0:60	 B1:92	 B2:37	 T:nan
2.31	 C0:5	 C1:44	 C2:38	 T:22.60
2.51	 D0:22	 D1:297	 D2:293	 T:22.60

2.59	 A0:44	 A1:281	 A2:109	 T:22.60
2.31	 B0:60	 B1:92	 B2:37	 T:nan
2.38	 C0:4	 C1:45	 C2:38	 T:22.60
2.59	 D0:22	 D1:297	 D2:298	 T:22.60

2.67	 A0:44	 A1:281	 A2:109	 T:22.60
2.38	 B0:60	 B1:91	 B2:37	 T:nan
2.45	 C0:5	 C1:45	 C2:38	 T:22.60
2.67	 D0:22	 D1:297	 D2:270	 T:22.60

2.75	 A0:44	 A1:281	 A2:109	 T:22.60
2.45	 B0:60	 B1:91	 B2:37	 T:nan
2.52	 C0:4	 C1:44	 C2:38	 T:22.60
2.75	 D0:22	 D1:297	 D2:311	 T:22.60

2.83	 A0:44	 A1:281	 A2:109	 T:22.60
2.52	 B0:59	 B1:91	 B2:37	 T:nan
2.60	 C0:5	 C1:44	 C2:38	 T:22.60
2.83	 D0:22	 D1:297	 D2:294	 T:22.60

2.91	 A0:44	 A1:281	 A2:109	 T:22.60
2.59	 B0:59	 B1:91	 B2:37	 T:nan
2.67	 C0:5	 C1:44	 C2:38	 T:22.60
2.91	 D0:22	 D1:297	 D2:297	 T:22.60

2.98	 A0:44	 A1:281	 A2:109	 T:22.60
2.66	 B0:60	 B1:91	 B2:37	 T:nan
2.74	 C0:4	 C1:45	 C2:38	 T:22.60
2.98	 D0:22	 D1:297	 D2:272	 T:22.60

3.06	 A0:44	 A1:281	 A2:109	 T:22.60
2.73	 B0:59	 B1:91	 B2:37	 T:nan
2.82	 C0:4	 C1:44	 C2:38	 T:22.60
3.06	 D0:22	 D1:297	 D2:311	 T:22.60

3.14	 A0:44	 A1:281	 A2:109	 T:22.60
2.80	 B0:59	 B1:91	 B2:38	 T:nan
2.89	 C0:5	 C1:45	 C2:38	 T:22.60
3.14	 D0:22	 D1:297	 D2:294	 T:22.60

3.22	 A0:44	 A1:281	 A2:109	 T:22.60
2.87	 B0:59	 B1:91	 B2:37	 T:nan
2.96	 C0:5	 C1:44	 C2:38	 T:22.60
3.22	 D0:22	 D1:297	 D2:294	 T:22.60

3.30	 A0:44	 A1:281	 A2:109	 T:22.60
2.95	 B0:59	 B1:91	 B2:37	 T:nan
3.03	 C0:5	 C1:45	 C2:38	 T:22.60
3.30	 D0:22	 D1:297	 D2:275	 T:22.60

3.38	 A0:44	 A1:281	 A2:109	 T:22.60
3.02	 B0:59	 B1:91	 B2:38	 T:nan
3.11	 C0:4	 C1:45	 C2:38	 T:22.60
3.38	 D0:22	 D1:297	 D2:311	 T:22.60

3.46	 A0:44	 A1:281	 A2:109	 T:22.60
3.09	 B0:59	 B1:91	 B2:37	 T:nan
3.18	 C0:5	 C1:44	 C2:38	 T:22.60
3.46	 D0:22	 D1:297	 D2:295	 T:22.60

3.54	 A0:44	 A1:281	 A2:109	 T:22.60
3.16	 B0:59	 B1:91	 B2:37	 T:nan
3.25	 C0:4	 C1:44	 C2:38	 T:22.60
3.54	 D0:22	 D1:297	 D2:292	 T:22.60

3.62	 A0:44	 A1:281	 A2:109	 T:22.60
3.23	 B0:59	 B1:91	 B2:37	 T:nan
3.32	 C0:4	 C1:44	 C2:38	 T:22.60
3.62	 D0:22	 D1:297	 D2:278	 T:22.60

3.70	 A0:44	 A1:281	 A2:110	 T:22.60
3.30	 B0:59	 B1:91	 B2:37	 T:nan
3.40	 C0:5	 C1:45	 C2:38	 T:22.60
3.70	 D0:22	 D1:297	 D2:311	 T:22.60

3.77	 A0:44	 A1:281	 A2:109	 T:22.60
3.37	 B0:59	 B1:91	 B2:37	 T:nan
3.47	 C0:5	 C1:44	 C2:38	 T:22.60
3.77	 D0:22	 D1:297	 D2:295	 T:22.60

3.85	 A0:44	 A1:281	 A2:109	 T:22.60
3.44	 B0:59	 B1:91	 B2:38	 T:nan
3.54	 C0:4	 C1:44	 C2:38	 T:22.60
3.85	 D0:22	 D1:297	 D2:289	 T:22.60

3.93	 A0:44	 A1:281	 A2:109	 T:22.60
3.51	 B0:60	 B1:91	 B2:38	 T:nan
3.62	 C0:4	 C1:44	 C2:38	 T:22.60
3.93	 D0:22	 D1:297	 D2:281	 T:22.60

4.01	 A0:44	 A1:281	 A2:109	 T:22.60
3.58	 B0:59	 B1:91	 B2:37	 T:nan
3.69	 C0:4	 C1:44	 C2:38	 T:22.60
4.01	 D0:23	 D1:297	 D2:310	 T:22.60

4.09	 A0:44	 A1:281	 A2:109	 T:22.60
3.65	 B0:59	 B1:91	 B2:38	 T:nan
3.76	 C0:5	 C1:45	 C2:38	 T:22.60
4.09	 D0:22	 D1:297	 D2:298	 T:22.60

4.17	 A0:44	 A1:281	 A2:109	 T:22.60
3.72	 B0:59	 B1:91	 B2:37	 T:nan
3.83	 C0:5	 C1:44	 C2:38	 T:22.60
4.17	 D0:22	 D1:297	 D2:303	 T:22.60

4.25	 A0:44	 A1:281	 A2:109	 T:22.60
3.79	 B0:59	 B1:91	 B2:37	 T:nan
3.91	 C0:4	 C1:45	 C2:38	 T:22.60
4.25	 D0:22	 D1:298	 D2:268	 T:22.60

4.33	 A0:44	 A1:281	 A2:109	 T:22.60
3.86	 B0:59	 B1:91	 B2:37	 T:nan
3.98	 C0:5	 C1:44	 C2:38	 T:22.60
4.33	 D0:22	 D1:297	 D2:307	 T:22.60

4.41	 A0:44	 A1:281	 A2:109	 T:22.60
3.94	 B0:59	 B1:91	 B2:37	 T:nan
4.07	 C0:5	 C1:44	 C2:38	 T:22.60
4.41	 D0:22	 D1:297	 D2:296	 T:22.60

4.49	 A0:44	 A1:281	 A2:109	 T:22.60
4.01	 B0:59	 B1:91	 B2:38	 T:nan
4.12	 C0:4	 C1:45	 C2:38	 T:22.60
4.49	 D0:22	 D1:297	 D2:303	 T:22.60

4.56	 A0:44	 A1:281	 A2:109	 T:22.60
4.07	 B0:59	 B1:91	 B2:37	 T:nan
4.20	 C0:4	 C1:44	 C2:38	 T:22.60
4.56	 D0:22	 D1:297	 D2:266	 T:22.60

4.64	 A0:44	 A1:281	 A2:109	 T:22.60
4.15	 B0:59	 B1:92	 B2:37	 T:nan
4.27	 C0:4	 C1:45	 C2:38	 T:22.60
4.64	 D0:22	 D1:297	 D2:309	 T:22.60

4.72	 A0:44	 A1:281	 A2:109	 T:22.60
4.22	 B0:59	 B1:91	 B2:37	 T:nan
4.34	 C0:5	 C1:45	 C2:38	 T:22.60
4.72	 D0:22	 D1:297	 D2:295	 T:22.60

4.80	 A0:44	 A1:281	 A2:109	 T:22.60
4.29	 B0:59	 B1:91	 B2:37	 T:nan
4.42	 C0:4	 C1:44	 C2:38	 T:22.60
4.80	 D0:22	 D1:297	 D2:302	 T:22.60

4.88	 A0:44	 A1:281	 A2:109	 T:22.60
4.36	 B0:59	 B1:91	 B2:38	 T:nan
4.49	 C0:5	 C1:45	 C2:38	 T:22.60
4.88	 D0:22	 D1:297	 D2:267	 T:22.60

4.96	 A0:44	 A1:281	 A2:109	 T:22.60
4.43	 B0:59	 B1:91	 B2:37	 T:nan
4.56	 C0:4	 C1:45	 C2:38	 T:22.60
4.96	 D0:23	 D1:297	 D2:311	 T:22.60

5.04	 A0:44	 A1:281	 A2:109	 T:22.60
4.50	 B0:59	 B1:92	 B2:37	 T:nan
4.63	 C0:5	 C1:45	 C2:38	 T:22.60
5.04	 D0:22	 D1:297	 D2:292	 T:22.60

5.12	 A0:44	 A1:281	 A2:109	 T:22.60
4.57	 B0:59	 B1:91	 B2:37	 T:nan
4.71	 C0:5	 C1:44	 C2:38	 T:22.60
5.12	 D0:22	 D1:297	 D2:300	 T:22.60

5.20	 A0:44	 A1:281	 A2:109	 T:22.60
4.64	 B0:59	 B1:91	 B2:37	 T:nan
4.78	 C0:5	 C1:45	 C2:38	 T:22.60
5.20	 D0:22	 D1:297	 D2:269	 T:22.60

5.28	 A0:44	 A1:281	 A2:109	 T:22.60
4.71	 B0:59	 B1:91	 B2:37	 T:nan
4.85	 C0:4	 C1:44	 C2:38	 T:22.60
5.28	 D0:22	 D1:297	 D2:311	 T:22.60

5.35	 A0:44	 A1:281	 A2:109	 T:22.60
4.78	 B0:59	 B1:91	 B2:37	 T:nan
4.93	 C0:4	 C1:44	 C2:38	 T:22.60
5.35	 D0:22	 D1:297	 D2:292	 T:22.60

5.43	 A0:44	 A1:281	 A2:109	 T:22.60
4.85	 B0:59	 B1:92	 B2:37	 T:nan
5.00	 C0:5	 C1:45	 C2:38	 T:22.60
5.43	 D0:22	 D1:297	 D2:299	 T:22.60

5.51	 A0:44	 A1:281	 A2:109	 T:22.60
4.92	 B0:59	 B1:92	 B2:37	 T:nan
5.07	 C0:5	 C1:45	 C2:38	 T:22.60
5.51	 D0:22	 D1:297	 D2:270	 T:22.60

5.59	 A0:44	 A1:281	 A2:109	 T:22.60
5.00	 B0:59	 B1:91	 B2:37	 T:nan
5.14	 C0:5	 C1:44	 C2:38	 T:22.60
5.59	 D0:22	 D1:297	 D2:310	 T:22.60

5.67	 A0:44	 A1:281	 A2:109	 T:22.60
5.07	 B0:59	 B1:91	 B2:37	 T:nan
5.22	 C0:5	 C1:45	 C2:38	 T:22.60
5.67	 D0:23	 D1:297	 D2:294	 T:22.60

5.75	 A0:44	 A1:281	 A2:109	 T:22.60
5.14	 B0:59	 B1:91	 B2:37	 T:nan
5.29	 C0:5	 C1:45	 C2:38	 T:22.60
5.75	 D0:23	 D1:297	 D2:296	 T:22.60

5.83	 A0:44	 A1:281	 A2:109	 T:22.60
5.21	 B0:59	 B1:91	 B2:37	 T:nan
5.36	 C0:5	 C1:45	 C2:38	 T:22.60
5.83	 D0:23	 D1:297	 D2:272	 T:22.60

5.91	 A0:44	 A1:281	 A2:109	 T:22.60
5.28	 B0:59	 B1:91	 B2:37	 T:nan
5.44	 C0:4	 C1:44	 C2:38	 T:22.60
5.91	 D0:22	 D1:297	 D2:311	 T:22.60

5.99	 A0:44	 A1:281	 A2:109	 T:22.60
5.35	 B0:59	 B1:91	 B2:37	 T:nan
5.51	 C0:5	 C1:44	 C2:38	 T:22.60
5.99	 D0:22	 D1:297	 D2:295	 T:22.60

6.08	 A0:44	 A1:281	 A2:109	 T:22.60
5.42	 B0:59	 B1:92	 B2:37	 T:nan
5.58	 C0:5	 C1:44	 C2:38	 T:22.60
6.08	 D0:22	 D1:298	 D2:303	 T:22.60

6.14	 A0:44	 A1:281	 A2:109	 T:22.60
5.49	 B0:59	 B1:92	 B2:37	 T:nan
5.65	 C0:5	 C1:44	 C2:38	 T:22.60
6.14	 D0:23	 D1:298	 D2:275	 T:22.60

6.22	 A0:44	 A1:281	 A2:109	 T:22.60
5.56	 B0:59	 B1:92	 B2:37	 T:nan
5.73	 C0:5	 C1:45	 C2:38	 T:22.60
6.22	 D0:23	 D1:298	 D2:301	 T:22.60

6.30	 A0:44	 A1:281	 A2:109	 T:22.60
5.63	 B0:59	 B1:91	 B2:37	 T:nan
5.80	 C0:5	 C1:45	 C2:38	 T:22.60
6.30	 D0:22	 D1:297	 D2:301	 T:22.60

6.38	 A0:44	 A1:281	 A2:109	 T:22.60
5.70	 B0:59	 B1:91	 B2:37	 T:nan
5.87	 C0:5	 C1:44	 C2:38	 T:22.60
6.38	 D0:23	 D1:298	 D2:302	 T:22.60

6.46	 A0:44	 A1:281	 A2:109	 T:22.60
5.77	 B0:59	 B1:91	 B2:37	 T:nan
5.95	 C0:5	 C1:45	 C2:38	 T:22.60
6.46	 D0:22	 D1:297	 D2:273	 T:22.60

6.54	 A0:44	 A1:281	 A2:109	 T:22.60
5.84	 B0:59	 B1:91	 B2:37	 T:nan
6.02	 C0:5	 C1:44	 C2:38	 T:22.60
6.54	 D0:23	 D1:297	 D2:302	 T:22.60

6.62	 A0:44	 A1:281	 A2:109	 T:22.60
5.91	 B0:59	 B1:91	 B2:37	 T:nan
6.09	 C0:5	 C1:44	 C2:38	 T:22.60
6.62	 D0:23	 D1:297	 D2:299	 T:22.60

6.70	 A0:44	 A1:281	 A2:109	 T:22.60
5.99	 B0:59	 B1:91	 B2:37	 T:nan
6.16	 C0:5	 C1:44	 C2:38	 T:22.60
6.70	 D0:22	 D1:297	 D2:302	 T:22.60

6.78	 A0:44	 A1:281	 A2:109	 T:22.60
6.07	 B0:59	 B1:92	 B2:38	 T:nan
6.24	 C0:5	 C1:44	 C2:38	 T:22.60
6.78	 D0:22	 D1:297	 D2:270	 T:22.60

6.85	 A0:44	 A1:281	 A2:109	 T:22.60
6.12	 B0:59	 B1:91	 B2:37	 T:nan
6.31	 C0:5	 C1:45	 C2:38	 T:22.60
6.86	 D0:22	 D1:297	 D2:304	 T:22.60

6.93	 A0:44	 A1:281	 A2:109	 T:22.60
6.20	 B0:59	 B1:92	 B2:37	 T:nan
6.38	 C0:5	 C1:44	 C2:38	 T:22.60
6.93	 D0:23	 D1:297	 D2:297	 T:22.60

7.01	 A0:44	 A1:281	 A2:109	 T:22.60
6.27	 B0:59	 B1:92	 B2:37	 T:nan
6.45	 C0:5	 C1:45	 C2:38	 T:22.60
7.01	 D0:22	 D1:297	 D2:302	 T:22.60

7.09	 A0:44	 A1:281	 A2:109	 T:22.60
6.34	 B0:59	 B1:92	 B2:37	 T:nan
6.53	 C0:5	 C1:45	 C2:38	 T:22.60
7.09	 D0:22	 D1:297	 D2:267	 T:22.60

7.17	 A0:44	 A1:281	 A2:109	 T:22.60
6.41	 B0:59	 B1:91	 B2:37	 T:nan
6.60	 C0:5	 C1:45	 C2:38	 T:22.60
7.17	 D0:23	 D1:297	 D2:307	 T:22.60

7.25	 A0:44	 A1:281	 A2:109	 T:22.60
6.48	 B0:59	 B1:92	 B2:37	 T:nan
6.67	 C0:5	 C1:44	 C2:38	 T:22.60
7.25	 D0:23	 D1:296	 D2:295	 T:22.60

7.33	 A0:44	 A1:281	 A2:109	 T:22.60
6.55	 B0:59	 B1:92	 B2:37	 T:nan
6.75	 C0:5	 C1:45	 C2:38	 T:22.60
7.33	 D0:22	 D1:297	 D2:303	 T:22.60

7.41	 A0:44	 A1:281	 A2:109	 T:22.60
6.62	 B0:59	 B1:91	 B2:37	 T:nan
6.82	 C0:5	 C1:44	 C2:38	 T:22.60
7.41	 D0:22	 D1:297	 D2:266	 T:22.60

7.49	 A0:44	 A1:281	 A2:109	 T:22.60
6.69	 B0:59	 B1:92	 B2:37	 T:nan
6.89	 C0:5	 C1:45	 C2:38	 T:22.60
7.49	 D0:22	 D1:297	 D2:309	 T:22.60

7.57	 A0:44	 A1:281	 A2:109	 T:22.60
6.76	 B0:59	 B1:92	 B2:37	 T:nan
6.96	 C0:5	 C1:44	 C2:38	 T:22.60
7.57	 D0:23	 D1:297	 D2:294	 T:22.60

7.65	 A0:44	 A1:281	 A2:109	 T:22.60
6.83	 B0:59	 B1:92	 B2:37	 T:nan
7.03	 C0:5	 C1:45	 C2:38	 T:22.60
7.65	 D0:22	 D1:297	 D2:301	 T:22.60

7.72	 A0:44	 A1:281	 A2:109	 T:22.60
6.90	 B0:59	 B1:91	 B2:37	 T:nan
7.11	 C0:5	 C1:44	 C2:38	 T:22.60
7.73	 D0:22	 D1:297	 D2:268	 T:22.60

7.80	 A0:44	 A1:281	 A2:109	 T:22.60
6.97	 B0:59	 B1:92	 B2:37	 T:nan
7.18	 C0:5	 C1:44	 C2:38	 T:22.60
7.80	 D0:23	 D1:297	 D2:310	 T:22.60

7.88	 A0:44	 A1:281	 A2:109	 T:22.60
7.04	 B0:59	 B1:91	 B2:37	 T:nan
7.25	 C0:5	 C1:44	 C2:38	 T:22.60
7.88	 D0:23	 D1:297	 D2:292	 T:22.60

7.96	 A0:43	 A1:281	 A2:109	 T:22.60
7.11	 B0:59	 B1:91	 B2:37	 T:nan
7.33	 C0:5	 C1:44	 C2:38	 T:22.60
7.96	 D0:22	 D1:297	 D2:300	 T:22.60

8.04	 A0:44	 A1:281	 A2:109	 T:22.60
7.19	 B0:59	 B1:91	 B2:37	 T:nan
7.40	 C0:5	 C1:44	 C2:38	 T:22.60
8.04	 D0:22	 D1:297	 D2:270	 T:22.60

8.12	 A0:44	 A1:281	 A2:109	 T:22.60
7.26	 B0:59	 B1:92	 B2:37	 T:nan
7.47	 C0:5	 C1:44	 C2:38	 T:22.60
8.12	 D0:22	 D1:297	 D2:296	 T:22.60

8.20	 A0:44	 A1:281	 A2:109	 T:22.60
7.33	 B0:59	 B1:92	 B2:37	 T:nan
7.55	 C0:5	 C1:44	 C2:38	 T:22.60
8.20	 D0:22	 D1:297	 D2:306	 T:22.60

8.28	 A0:44	 A1:281	 A2:109	 T:22.60
7.40	 B0:59	 B1:92	 B2:37	 T:nan
7.62	 C0:5	 C1:45	 C2:38	 T:22.60
8.28	 D0:23	 D1:297	 D2:301	 T:22.60

8.35	 A0:44	 A1:281	 A2:109	 T:22.60
7.47	 B0:59	 B1:91	 B2:37	 T:nan
7.69	 C0:5	 C1:44	 C2:38	 T:22.60
8.36	 D0:22	 D1:297	 D2:278	 T:22.60

8.43	 A0:44	 A1:281	 A2:109	 T:22.60
7.54	 B0:59	 B1:91	 B2:37	 T:nan
7.76	 C0:5	 C1:44	 C2:38	 T:22.60
8.44	 D0:23	 D1:298	 D2:298	 T:22.60

8.51	 A0:44	 A1:281	 A2:109	 T:22.60
7.61	 B0:59	 B1:92	 B2:37	 T:nan
7.84	 C0:5	 C1:44	 C2:38	 T:22.60
8.51	 D0:22	 D1:297	 D2:304	 T:22.60

8.59	 A0:44	 A1:281	 A2:109	 T:22.60
7.68	 B0:59	 B1:92	 B2:37	 T:nan
7.91	 C0:5	 C1:44	 C2:38	 T:22.60
8.59	 D0:22	 D1:297	 D2:301	 T:22.60

8.67	 A0:44	 A1:281	 A2:109	 T:22.60
7.75	 B0:59	 B1:91	 B2:37	 T:nan
7.98	 C0:5	 C1:45	 C2:38	 T:22.60
8.67	 D0:22	 D1:297	 D2:275	 T:22.60

8.75	 A0:44	 A1:281	 A2:109	 T:22.60
7.82	 B0:59	 B1:92	 B2:37	 T:nan
8.07	 C0:5	 C1:44	 C2:38	 T:22.60
8.75	 D0:23	 D1:297	 D2:300	 T:22.60

8.83	 A0:44	 A1:281	 A2:109	 T:22.60
7.89	 B0:59	 B1:92	 B2:37	 T:nan
8.13	 C0:5	 C1:44	 C2:38	 T:22.60
8.83	 D0:22	 D1:297	 D2:301	 T:22.60

8.91	 A0:44	 A1:281	 A2:109	 T:22.60
7.96	 B0:59	 B1:92	 B2:37	 T:nan
8.20	 C0:5	 C1:44	 C2:38	 T:22.60
8.91	 D0:22	 D1:297	 D2:302	 T:22.60

8.99	 A0:43	 A1:281	 A2:109	 T:22.60
8.03	 B0:59	 B1:91	 B2:37	 T:nan
8.27	 C0:5	 C1:45	 C2:38	 T:22.60
8.99	 D0:23	 D1:297	 D2:273	 T:22.60

9.07	 A0:44	 A1:281	 A2:109	 T:22.60
8.10	 B0:58	 B1:91	 B2:37	 T:nan
8.35	 C0:5	 C1:44	 C2:38	 T:22.60
9.07	 D0:23	 D1:297	 D2:301	 T:22.60

9.15	 A0:44	 A1:281	 A2:109	 T:22.60
8.17	 B0:58	 B1:91	 B2:37	 T:nan
8.42	 C0:5	 C1:45	 C2:38	 T:22.60
9.15	 D0:23	 D1:296	 D2:299	 T:22.60

9.23	 A0:44	 A1:281	 A2:109	 T:22.60
8.25	 B0:58	 B1:91	 B2:37	 T:nan
8.49	 C0:5	 C1:44	 C2:38	 T:22.60
9.23	 D0:22	 D1:297	 D2:302	 T:22.60

9.30	 A0:44	 A1:281	 A2:109	 T:22.60
8.31	 B0:58	 B1:92	 B2:37	 T:nan
8.56	 C0:5	 C1:44	 C2:38	 T:22.60
9.31	 D0:23	 D1:297	 D2:271	 T:22.60

9.38	 A0:43	 A1:281	 A2:109	 T:22.60
8.39	 B0:58	 B1:92	 B2:38	 T:nan
8.64	 C0:5	 C1:44	 C2:38	 T:22.60
9.38	 D0:23	 D1:297	 D2:304	 T:22.60

9.46	 A0:44	 A1:281	 A2:109	 T:22.60
