0.10	 A0:28	 A1:170	 A2:66	 T:22.60
1.55	 C0:19	 C1:78	 C2:23	 T:22.60
1.60	 D0:14	 D1:183	 D2:79	 T:22.20

1.56	 A0:27	 A1:171	 A2:66	 T:22.60
1.40	 B0:86	 B1:122	 B2:76	 T:nan
1.63	 C0:19	 C1:78	 C2:22	 T:22.60
1.67	 D0:14	 D1:183	 D2:78	 T:22.20

1.63	 A0:27	 A1:170	 A2:66	 T:22.60
1.47	 B0:86	 B1:121	 B2:76	 T:nan
1.70	 C0:19	 C1:77	 C2:23	 T:22.60
1.75	 D0:15	 D1:183	 D2:79	 T:22.20

1.71	 A0:28	 A1:171	 A2:66	 T:22.60
1.54	 B0:86	 B1:121	 B2:76	 T:nan
1.77	 C0:19	 C1:77	 C2:23	 T:22.60
1.83	 D0:14	 D1:183	 D2:78	 T:22.20

1.79	 A0:27	 A1:171	 A2:66	 T:22.60
1.61	 B0:86	 B1:122	 B2:76	 T:nan
1.85	 C0:19	 C1:78	 C2:23	 T:22.60
1.90	 D0:15	 D1:183	 D2:79	 T:22.20

1.86	 A0:27	 A1:171	 A2:66	 T:22.60
1.69	 B0:86	 B1:121	 B2:76	 T:nan
1.92	 C0:19	 C1:77	 C2:23	 T:22.60
1.98	 D0:15	 D1:183	 D2:79	 T:22.20

1.94	 A0:27	 A1:171	 A2:66	 T:22.60
1.76	 B0:86	 B1:121	 B2:77	 T:nan
2.00	 C0:19	 C1:77	 C2:23	 T:22.60
2.06	 D0:15	 D1:183	 D2:78	 T:22.20

2.03	 A0:27	 A1:171	 A2:66	 T:22.60
1.83	 B0:86	 B1:121	 B2:76	 T:nan
2.08	 C0:19	 C1:77	 C2:23	 T:22.60
2.13	 D0:14	 D1:183	 D2:79	 T:22.20

2.10	 A0:27	 A1:170	 A2:66	 T:22.60
1.91	 B0:86	 B1:121	 B2:77	 T:nan
2.15	 C0:19	 C1:77	 C2:22	 T:22.60
2.21	 D0:15	 D1:183	 D2:78	 T:22.20

2.17	 A0:27	 A1:170	 A2:66	 T:22.60
1.98	 B0:86	 B1:121	 B2:76	 T:nan
2.23	 C0:19	 C1:78	 C2:22	 T:22.60
2.29	 D0:14	 D1:183	 D2:79	 T:22.20

2.25	 A0:27	 A1:171	 A2:66	 T:22.60
2.07	 B0:86	 B1:121	 B2:76	 T:nan
2.30	 C0:19	 C1:77	 C2:23	 T:22.60
2.36	 D0:14	 D1:183	 D2:78	 T:22.20

2.33	 A0:28	 A1:170	 A2:66	 T:22.60
2.12	 B0:86	 B1:122	 B2:76	 T:nan
2.37	 C0:19	 C1:77	 C2:22	 T:22.60
2.44	 D0:15	 D1:183	 D2:78	 T:22.20

2.40	 A0:27	 A1:171	 A2:66	 T:22.60
2.20	 B0:86	 B1:121	 B2:76	 T:nan
2.45	 C0:19	 C1:77	 C2:23	 T:22.60
2.52	 D0:14	 D1:183	 D2:79	 T:22.20

2.48	 A0:27	 A1:170	 A2:66	 T:22.60
2.27	 B0:86	 B1:121	 B2:76	 T:nan
2.52	 C0:19	 C1:77	 C2:23	 T:22.60
2.59	 D0:14	 D1:183	 D2:79	 T:22.20

2.56	 A0:27	 A1:170	 A2:66	 T:22.60
2.34	 B0:86	 B1:121	 B2:76	 T:nan
2.60	 C0:19	 C1:77	 C2:22	 T:22.60
2.67	 D0:14	 D1:183	 D2:79	 T:22.20

2.63	 A0:27	 A1:171	 A2:66	 T:22.60
2.42	 B0:86	 B1:121	 B2:77	 T:nan
2.67	 C0:19	 C1:78	 C2:23	 T:22.60
2.75	 D0:14	 D1:183	 D2:79	 T:22.20

2.71	 A0:27	 A1:171	 A2:66	 T:22.60
2.49	 B0:86	 B1:122	 B2:76	 T:nan
2.75	 C0:19	 C1:77	 C2:22	 T:22.60
2.83	 D0:14	 D1:183	 D2:79	 T:22.20

2.79	 A0:27	 A1:171	 A2:66	 T:22.60
2.56	 B0:86	 B1:121	 B2:77	 T:nan
2.82	 C0:19	 C1:78	 C2:23	 T:22.60
2.90	 D0:14	 D1:183	 D2:79	 T:22.20

2.86	 A0:27	 A1:170	 A2:66	 T:22.60
2.63	 B0:86	 B1:122	 B2:77	 T:nan
2.90	 C0:19	 C1:78	 C2:23	 T:22.60
2.98	 D0:14	 D1:183	 D2:78	 T:22.20

2.94	 A0:27	 A1:171	 A2:66	 T:22.60
2.71	 B0:86	 B1:121	 B2:77	 T:nan
2.97	 C0:19	 C1:77	 C2:22	 T:22.60
3.06	 D0:14	 D1:183	 D2:78	 T:22.20

3.02	 A0:27	 A1:170	 A2:66	 T:22.60
2.78	 B0:86	 B1:121	 B2:77	 T:nan
3.05	 C0:19	 C1:77	 C2:23	 T:22.60
3.13	 D0:14	 D1:183	 D2:79	 T:22.20

3.10	 A0:27	 A1:170	 A2:66	 T:22.60
2.85	 B0:86	 B1:121	 B2:77	 T:nan
3.12	 C0:19	 C1:77	 C2:23	 T:22.60
3.21	 D0:14	 D1:183	 D2:79	 T:22.20

3.17	 A0:27	 A1:171	 A2:66	 T:22.60
2.93	 B0:86	 B1:121	 B2:76	 T:nan
3.20	 C0:19	 C1:77	 C2:23	 T:22.60
3.29	 D0:14	 D1:183	 D2:79	 T:22.20

3.25	 A0:28	 A1:170	 A2:66	 T:22.60
3.00	 B0:86	 B1:122	 B2:77	 T:nan
3.27	 C0:19	 C1:77	 C2:23	 T:22.60
3.36	 D0:14	 D1:183	 D2:79	 T:22.20

3.33	 A0:27	 A1:170	 A2:66	 T:22.60
3.07	 B0:86	 B1:121	 B2:77	 T:nan
3.35	 C0:19	 C1:77	 C2:23	 T:22.60
3.44	 D0:14	 D1:183	 D2:78	 T:22.20

3.40	 A0:27	 A1:171	 A2:66	 T:22.60
3.14	 B0:86	 B1:121	 B2:76	 T:nan
3.42	 C0:19	 C1:77	 C2:23	 T:22.60
3.52	 D0:14	 D1:183	 D2:79	 T:22.20

3.48	 A0:27	 A1:170	 A2:66	 T:22.60
3.22	 B0:86	 B1:121	 B2:77	 T:nan
3.50	 C0:19	 C1:77	 C2:23	 T:22.60
3.60	 D0:14	 D1:183	 D2:78	 T:22.20

3.56	 A0:27	 A1:170	 A2:66	 T:22.60
3.29	 B0:86	 B1:121	 B2:77	 T:nan
3.57	 C0:19	 C1:77	 C2:23	 T:22.60
3.67	 D0:14	 D1:183	 D2:79	 T:22.20

3.63	 A0:27	 A1:170	 A2:66	 T:22.60
3.36	 B0:86	 B1:121	 B2:77	 T:nan
3.65	 C0:19	 C1:77	 C2:22	 T:22.60
3.75	 D0:14	 D1:183	 D2:79	 T:22.20

3.71	 A0:27	 A1:171	 A2:66	 T:22.60
3.43	 B0:86	 B1:121	 B2:77	 T:nan
3.72	 C0:19	 C1:77	 C2:23	 T:22.60
3.83	 D0:14	 D1:183	 D2:79	 T:22.20

3.79	 A0:27	 A1:171	 A2:66	 T:22.60
3.51	 B0:86	 B1:121	 B2:77	 T:nan
3.80	 C0:19	 C1:77	 C2:22	 T:22.60
3.90	 D0:14	 D1:183	 D2:79	 T:22.20

3.87	 A0:27	 A1:170	 A2:66	 T:22.60
3.58	 B0:86	 B1:121	 B2:77	 T:nan
3.87	 C0:19	 C1:77	 C2:23	 T:22.60
3.98	 D0:14	 D1:183	 D2:79	 T:22.20

3.94	 A0:27	 A1:170	 A2:66	 T:22.60
3.65	 B0:86	 B1:121	 B2:77	 T:nan
3.95	 C0:19	 C1:77	 C2:23	 T:22.60
4.06	 D0:14	 D1:183	 D2:79	 T:22.20

4.03	 A0:27	 A1:170	 A2:66	 T:22.60
3.73	 B0:86	 B1:121	 B2:77	 T:nan
4.02	 C0:19	 C1:77	 C2:23	 T:22.60
4.13	 D0:14	 D1:183	 D2:79	 T:22.20

4.10	 A0:27	 A1:170	 A2:66	 T:22.60
3.80	 B0:86	 B1:121	 B2:77	 T:nan
4.10	 C0:19	 C1:77	 C2:23	 T:22.60
4.21	 D0:14	 D1:183	 D2:78	 T:22.20

4.17	 A0:27	 A1:171	 A2:66	 T:22.60
3.87	 B0:86	 B1:121	 B2:77	 T:nan
4.17	 C0:19	 C1:77	 C2:22	 T:22.60
4.29	 D0:14	 D1:183	 D2:79	 T:22.20

4.25	 A0:27	 A1:170	 A2:66	 T:22.60
3.94	 B0:86	 B1:121	 B2:77	 T:nan
4.25	 C0:19	 C1:77	 C2:23	 T:22.60
4.36	 D0:14	 D1:183	 D2:78	 T:22.20

4.33	 A0:27	 A1:170	 A2:66	 T:22.60
4.02	 B0:86	 B1:121	 B2:77	 T:nan
4.32	 C0:19	 C1:77	 C2:23	 T:22.60
4.44	 D0:14	 D1:183	 D2:78	 T:22.20

4.40	 A0:27	 A1:171	 A2:66	 T:22.60
4.09	 B0:86	 B1:121	 B2:77	 T:nan
4.40	 C0:19	 C1:78	 C2:23	 T:22.60
4.52	 D0:14	 D1:183	 D2:79	 T:22.20

4.48	 A0:27	 A1:170	 A2:66	 T:22.60
4.16	 B0:86	 B1:122	 B2:77	 T:nan
4.47	 C0:18	 C1:77	 C2:23	 T:22.60
4.59	 D0:14	 D1:183	 D2:79	 T:22.20

4.56	 A0:27	 A1:170	 A2:66	 T:22.60
4.24	 B0:86	 B1:121	 B2:77	 T:nan
4.55	 C0:19	 C1:77	 C2:23	 T:22.60
4.67	 D0:14	 D1:183	 D2:79	 T:22.20

4.63	 A0:27	 A1:171	 A2:66	 T:22.60
4.31	 B0:86	 B1:121	 B2:77	 T:nan
4.62	 C0:19	 C1:77	 C2:23	 T:22.60
4.75	 D0:14	 D1:183	 D2:79	 T:22.20

4.71	 A0:27	 A1:170	 A2:66	 T:22.60
4.38	 B0:86	 B1:122	 B2:77	 T:nan
4.70	 C0:19	 C1:77	 C2:23	 T:22.60
4.82	 D0:14	 D1:183	 D2:78	 T:22.20

4.79	 A0:27	 A1:170	 A2:66	 T:22.60
4.45	 B0:86	 B1:122	 B2:77	 T:nan
4.77	 C0:19	 C1:77	 C2:23	 T:22.60
4.90	 D0:14	 D1:183	 D2:78	 T:22.20

4.87	 A0:27	 A1:170	 A2:66	 T:22.60
4.53	 B0:86	 B1:122	 B2:77	 T:nan
4.84	 C0:19	 C1:77	 C2:23	 T:22.60
4.98	 D0:14	 D1:183	 D2:79	 T:22.20

4.94	 A0:27	 A1:170	 A2:66	 T:22.60
4.60	 B0:86	 B1:121	 B2:77	 T:nan
4.92	 C0:19	 C1:77	 C2:23	 T:22.60
5.06	 D0:14	 D1:183	 D2:79	 T:22.20

5.02	 A0:27	 A1:171	 A2:66	 T:22.60
4.67	 B0:86	 B1:122	 B2:77	 T:nan
4.99	 C0:19	 C1:77	 C2:23	 T:22.60
5.13	 D0:14	 D1:183	 D2:78	 T:22.20

5.10	 A0:27	 A1:170	 A2:66	 T:22.60
4.75	 B0:86	 B1:121	 B2:77	 T:nan
5.07	 C0:19	 C1:77	 C2:23	 T:22.60
5.21	 D0:14	 D1:183	 D2:79	 T:22.20

5.17	 A0:27	 A1:170	 A2:66	 T:22.60
4.82	 B0:86	 B1:122	 B2:77	 T:nan
5.14	 C0:19	 C1:77	 C2:23	 T:22.60
5.29	 D0:14	 D1:183	 D2:79	 T:22.20

5.25	 A0:27	 A1:170	 A2:66	 T:22.60
4.89	 B0:86	 B1:122	 B2:77	 T:nan
5.22	 C0:19	 C1:77	 C2:23	 T:22.60
5.36	 D0:14	 D1:183	 D2:78	 T:22.20

5.33	 A0:27	 A1:171	 A2:66	 T:22.60
4.96	 B0:86	 B1:122	 B2:77	 T:nan
5.29	 C0:19	 C1:77	 C2:23	 T:22.60
5.44	 D0:14	 D1:183	 D2:79	 T:22.20

5.40	 A0:27	 A1:171	 A2:66	 T:22.60
5.04	 B0:86	 B1:121	 B2:77	 T:nan
5.37	 C0:19	 C1:77	 C2:23	 T:22.60
5.52	 D0:14	 D1:183	 D2:78	 T:22.20

5.48	 A0:27	 A1:170	 A2:66	 T:22.60
5.11	 B0:86	 B1:121	 B2:77	 T:nan
5.44	 C0:19	 C1:77	 C2:23	 T:22.60
5.59	 D0:14	 D1:183	 D2:78	 T:22.20

5.56	 A0:27	 A1:170	 A2:66	 T:22.60
5.18	 B0:86	 B1:121	 B2:77	 T:nan
5.52	 C0:19	 C1:77	 C2:23	 T:22.60
5.67	 D0:15	 D1:183	 D2:78	 T:22.20

5.64	 A0:27	 A1:170	 A2:66	 T:22.60
5.26	 B0:86	 B1:122	 B2:77	 T:nan
5.59	 C0:19	 C1:77	 C2:23	 T:22.60
5.75	 D0:14	 D1:183	 D2:78	 T:22.20

5.71	 A0:28	 A1:170	 A2:66	 T:22.60
5.33	 B0:86	 B1:121	 B2:77	 T:nan
5.67	 C0:19	 C1:77	 C2:23	 T:22.60
5.82	 D0:14	 D1:183	 D2:79	 T:22.20

5.79	 A0:28	 A1:170	 A2:66	 T:22.60
5.40	 B0:86	 B1:121	 B2:77	 T:nan
5.74	 C0:19	 C1:77	 C2:23	 T:22.60
5.90	 D0:14	 D1:183	 D2:79	 T:22.20

5.87	 A0:27	 A1:170	 A2:66	 T:22.60
5.47	 B0:86	 B1:122	 B2:77	 T:nan
5.82	 C0:19	 C1:77	 C2:23	 T:22.60
5.98	 D0:14	 D1:183	 D2:78	 T:22.20

5.94	 A0:27	 A1:170	 A2:66	 T:22.60
5.55	 B0:86	 B1:121	 B2:77	 T:nan
5.89	 C0:19	 C1:77	 C2:23	 T:22.60
6.07	 D0:14	 D1:183	 D2:78	 T:22.20

6.04	 A0:27	 A1:170	 A2:66	 T:22.60
5.62	 B0:86	 B1:121	 B2:77	 T:nan
5.97	 C0:19	 C1:77	 C2:22	 T:22.60
6.13	 D0:14	 D1:183	 D2:78	 T:22.20

6.10	 A0:27	 A1:170	 A2:66	 T:22.60
5.69	 B0:86	 B1:121	 B2:77	 T:nan
6.04	 C0:19	 C1:78	 C2:23	 T:22.60
6.21	 D0:14	 D1:183	 D2:78	 T:22.20

6.17	 A0:27	 A1:170	 A2:66	 T:22.60
5.76	 B0:86	 B1:122	 B2:77	 T:nan
6.12	 C0:18	 C1:77	 C2:23	 T:22.60
6.29	 D0:14	 D1:183	 D2:79	 T:22.20

6.25	 A0:27	 A1:170	 A2:66	 T:22.60
5.84	 B0:86	 B1:121	 B2:77	 T:nan
6.19	 C0:19	 C1:77	 C2:22	 T:22.60
6.36	 D0:14	 D1:183	 D2:78	 T:22.20

6.33	 A0:27	 A1:171	 A2:66	 T:22.60
5.91	 B0:86	 B1:121	 B2:77	 T:nan
6.27	 C0:19	 C1:77	 C2:22	 T:22.60
6.44	 D0:14	 D1:183	 D2:79	 T:22.20

6.41	 A0:27	 A1:171	 A2:66	 T:22.60
5.98	 B0:86	 B1:121	 B2:77	 T:nan
6.34	 C0:19	 C1:77	 C2:23	 T:22.60
6.52	 D0:14	 D1:183	 D2:79	 T:22.20

6.48	 A0:27	 A1:170	 A2:66	 T:22.60
6.07	 B0:86	 B1:121	 B2:77	 T:nan
6.42	 C0:19	 C1:77	 C2:23	 T:22.60
6.59	 D0:14	 D1:183	 D2:79	 T:22.20

6.56	 A0:27	 A1:170	 A2:66	 T:22.60
6.13	 B0:86	 B1:121	 B2:77	 T:nan
6.49	 C0:18	 C1:77	 C2:23	 T:22.60
6.67	 D0:14	 D1:183	 D2:79	 T:22.20

6.64	 A0:27	 A1:170	 A2:66	 T:22.60
6.20	 B0:86	 B1:121	 B2:77	 T:nan
6.57	 C0:19	 C1:77	 C2:23	 T:22.60
6.75	 D0:14	 D1:183	 D2:79	 T:22.20

6.71	 A0:27	 A1:170	 A2:66	 T:22.60
6.27	 B0:86	 B1:121	 B2:77	 T:nan
6.64	 C0:18	 C1:77	 C2:23	 T:22.60
6.82	 D0:15	 D1:183	 D2:79	 T:22.20

6.79	 A0:27	 A1:170	 A2:66	 T:22.60
6.34	 B0:86	 B1:122	 B2:77	 T:nan
6.72	 C0:19	 C1:77	 C2:23	 T:22.60
6.90	 D0:15	 D1:183	 D2:78	 T:22.20

6.87	 A0:27	 A1:171	 A2:66	 T:22.60
6.42	 B0:86	 B1:121	 B2:77	 T:nan
6.79	 C0:19	 C1:77	 C2:22	 T:22.60
6.98	 D0:14	 D1:183	 D2:78	 T:22.20

6.94	 A0:27	 A1:170	 A2:65	 T:22.60
6.49	 B0:86	 B1:121	 B2:77	 T:nan
6.86	 C0:18	 C1:77	 C2:23	 T:22.60
7.06	 D0:14	 D1:183	 D2:79	 T:22.20

7.02	 A0:27	 A1:170	 A2:66	 T:22.60
6.56	 B0:86	 B1:121	 B2:77	 T:nan
6.94	 C0:19	 C1:77	 C2:22	 T:22.60
7.13	 D0:14	 D1:183	 D2:78	 T:22.20

7.10	 A0:27	 A1:170	 A2:66	 T:22.60
6.64	 B0:86	 B1:121	 B2:77	 T:nan
7.01	 C0:19	 C1:78	 C2:23	 T:22.60
7.21	 D0:14	 D1:183	 D2:78	 T:22.20

7.17	 A0:27	 A1:170	 A2:66	 T:22.60
6.71	 B0:86	 B1:122	 B2:77	 T:nan
7.09	 C0:18	 C1:77	 C2:23	 T:22.60
7.29	 D0:14	 D1:183	 D2:79	 T:22.20

7.25	 A0:27	 A1:170	 A2:66	 T:22.60
6.78	 B0:86	 B1:121	 B2:77	 T:nan
7.16	 C0:19	 C1:77	 C2:23	 T:22.60
7.36	 D0:14	 D1:183	 D2:78	 T:22.20

7.33	 A0:27	 A1:171	 A2:66	 T:22.60
6.85	 B0:86	 B1:121	 B2:77	 T:nan
7.24	 C0:19	 C1:77	 C2:23	 T:22.60
7.44	 D0:14	 D1:183	 D2:79	 T:22.20

7.41	 A0:27	 A1:170	 A2:66	 T:22.60
6.93	 B0:86	 B1:122	 B2:77	 T:nan
7.31	 C0:18	 C1:77	 C2:23	 T:22.60
7.52	 D0:14	 D1:183	 D2:79	 T:22.20

7.48	 A0:27	 A1:170	 A2:66	 T:22.60
7.00	 B0:86	 B1:122	 B2:77	 T:nan
7.39	 C0:18	 C1:77	 C2:23	 T:22.60
7.60	 D0:14	 D1:183	 D2:78	 T:22.20

7.56	 A0:27	 A1:170	 A2:66	 T:22.60
7.07	 B0:86	 B1:121	 B2:77	 T:nan
7.46	 C0:19	 C1:77	 C2:22	 T:22.60
7.67	 D0:14	 D1:183	 D2:78	 T:22.20

7.64	 A0:27	 A1:170	 A2:65	 T:22.60
7.15	 B0:86	 B1:121	 B2:77	 T:nan
7.54	 C0:18	 C1:77	 C2:23	 T:22.60
7.75	 D0:14	 D1:183	 D2:79	 T:22.20

7.71	 A0:27	 A1:170	 A2:66	 T:22.60
7.22	 B0:86	 B1:122	 B2:77	 T:nan
7.61	 C0:18	 C1:77	 C2:23	 T:22.60
7.83	 D0:14	 D1:183	 D2:78	 T:22.20

7.79	 A0:27	 A1:170	 A2:66	 T:22.60
7.29	 B0:86	 B1:121	 B2:77	 T:nan
7.69	 C0:19	 C1:77	 C2:23	 T:22.60
7.90	 D0:14	 D1:183	 D2:79	 T:22.20

7.87	 A0:27	 A1:170	 A2:66	 T:22.60
7.36	 B0:86	 B1:121	 B2:77	 T:nan
7.76	 C0:19	 C1:77	 C2:22	 T:22.60
7.98	 D0:14	 D1:183	 D2:79	 T:22.20

7.94	 A0:27	 A1:170	 A2:65	 T:22.60
7.44	 B0:86	 B1:122	 B2:77	 T:nan
7.84	 C0:18	 C1:77	 C2:23	 T:22.60
8.07	 D0:14	 D1:183	 D2:79	 T:22.20

8.04	 A0:27	 A1:170	 A2:66	 T:22.60
7.51	 B0:86	 B1:121	 B2:77	 T:nan
7.91	 C0:18	 C1:77	 C2:22	 T:22.60
8.13	 D0:14	 D1:183	 D2:78	 T:22.20

8.10	 A0:27	 A1:170	 A2:66	 T:22.60
7.58	 B0:86	 B1:122	 B2:77	 T:nan
7.99	 C0:18	 C1:77	 C2:23	 T:22.60
8.21	 D0:14	 D1:183	 D2:79	 T:22.20

8.17	 A0:27	 A1:170	 A2:66	 T:22.60
7.66	 B0:86	 B1:121	 B2:77	 T:nan
8.06	 C0:19	 C1:77	 C2:23	 T:22.60
8.29	 D0:14	 D1:183	 D2:79	 T:22.20

8.25	 A0:27	 A1:170	 A2:66	 T:22.60
7.73	 B0:86	 B1:121	 B2:78	 T:nan
8.14	 C0:19	 C1:77	 C2:23	 T:22.60
8.36	 D0:14	 D1:183	 D2:79	 T:22.20

8.33	 A0:27	 A1:171	 A2:66	 T:22.60
7.80	 B0:86	 B1:121	 B2:77	 T:nan
8.21	 C0:19	 C1:77	 C2:23	 T:22.60
8.44	 D0:14	 D1:183	 D2:78	 T:22.20

8.40	 A0:27	 A1:170	 A2:66	 T:22.60
7.87	 B0:86	 B1:122	 B2:77	 T:nan
8.29	 C0:18	 C1:77	 C2:23	 T:22.60
8.52	 D0:15	 D1:183	 D2:79	 T:22.20

8.48	 A0:27	 A1:170	 A2:66	 T:22.60
7.95	 B0:86	 B1:121	 B2:78	 T:nan
8.36	 C0:18	 C1:77	 C2:22	 T:22.60
8.60	 D0:14	 D1:183	 D2:78	 T:22.20

8.56	 A0:27	 A1:170	 A2:66	 T:22.60
8.02	 B0:86	 B1:121	 B2:77	 T:nan
8.44	 C0:18	 C1:77	 C2:23	 T:22.60
8.67	 D0:14	 D1:183	 D2:79	 T:22.20

8.64	 A0:27	 A1:170	 A2:66	 T:22.60
8.09	 B0:86	 B1:121	 B2:77	 T:nan
8.51	 C0:18	 C1:77	 C2:23	 T:22.60
8.75	 D0:14	 D1:183	 D2:79	 T:22.20

8.71	 A0:27	 A1:170	 A2:65	 T:22.60
8.16	 B0:86	 B1:121	 B2:78	 T:nan
8.59	 C0:18	 C1:77	 C2:22	 T:22.60
8.83	 D0:14	 D1:183	 D2:78	 T:22.20

8.79	 A0:27	 A1:170	 A2:66	 T:22.60
8.24	 B0:86	 B1:122	 B2:77	 T:nan
8.66	 C0:19	 C1:77	 C2:23	 T:22.60
8.90	 D0:14	 D1:183	 D2:78	 T:22.20

8.87	 A0:27	 A1:170	 A2:66	 T:22.60
8.31	 B0:86	 B1:121	 B2:78	 T:nan
8.74	 C0:18	 C1:77	 C2:22	 T:22.60
8.98	 D0:14	 D1:183	 D2:78	 T:22.20

8.94	 A0:27	 A1:170	 A2:66	 T:22.60
8.38	 B0:86	 B1:121	 B2:78	 T:nan
8.81	 C0:18	 C1:77	 C2:22	 T:22.60
9.06	 D0:14	 D1:183	 D2:79	 T:22.20

9.02	 A0:27	 A1:170	 A2:66	 T:22.60
8.46	 B0:86	 B1:121	 B2:78	 T:nan
8.89	 C0:18	 C1:77	 C2:22	 T:22.60
9.14	 D0:14	 D1:183	 D2:79	 T:22.20

9.10	 A0:27	 A1:170	 A2:66	 T:22.60
8.53	 B0:86	 B1:121	 B2:78	 T:nan
8.96	 C0:18	 C1:77	 C2:22	 T:22.60
9.21	 D0:14	 D1:183	 D2:78	 T:22.20

9.17	 A0:27	 A1:170	 A2:66	 T:22.60
8.60	 B0:86	 B1:121	 B2:78	 T:nan
9.03	 C0:18	 C1:77	 C2:23	 T:22.60
9.29	 D0:14	 D1:183	 D2:79	 T:22.20

9.25	 A0:27	 A1:170	 A2:65	 T:22.60
8.67	 B0:86	 B1:122	 B2:78	 T:nan
9.11	 C0:18	 C1:77	 C2:22	 T:22.60
9.36	 D0:14	 D1:183	 D2:79	 T:22.20

9.33	 A0:27	 A1:170	 A2:66	 T:22.60
