1.05	 A0:39	 A1:331	 A2:106	 T:23.80
2.60	 C0:6	 C1:52	 C2:36	 T:23.80
2.59	 D0:18	 D1:357	 D2:361	 T:23.80

2.75	 A0:39	 A1:332	 A2:106	 T:23.80
2.67	 B0:54	 B1:109	 B2:34	 T:24.00
2.67	 C0:5	 C1:52	 C2:37	 T:23.80
2.67	 D0:18	 D1:356	 D2:359	 T:23.80

2.83	 A0:39	 A1:331	 A2:106	 T:23.80
2.75	 B0:54	 B1:109	 B2:34	 T:24.00
2.74	 C0:6	 C1:52	 C2:37	 T:23.80
2.75	 D0:18	 D1:357	 D2:360	 T:23.80

2.91	 A0:39	 A1:332	 A2:106	 T:23.80
2.83	 B0:54	 B1:109	 B2:34	 T:24.00
2.82	 C0:6	 C1:52	 C2:37	 T:23.80
2.83	 D0:18	 D1:357	 D2:333	 T:23.80

2.98	 A0:38	 A1:332	 A2:106	 T:23.80
2.90	 B0:55	 B1:109	 B2:34	 T:24.00
2.89	 C0:6	 C1:52	 C2:37	 T:23.80
2.90	 D0:18	 D1:357	 D2:360	 T:23.80

3.06	 A0:39	 A1:332	 A2:106	 T:23.80
2.98	 B0:55	 B1:109	 B2:34	 T:24.00
2.96	 C0:6	 C1:52	 C2:37	 T:23.80
2.98	 D0:18	 D1:357	 D2:360	 T:23.80

3.14	 A0:38	 A1:332	 A2:106	 T:23.80
3.06	 B0:54	 B1:109	 B2:35	 T:24.00
3.03	 C0:6	 C1:52	 C2:36	 T:23.80
3.06	 D0:18	 D1:357	 D2:361	 T:23.80

3.22	 A0:38	 A1:332	 A2:106	 T:23.80
3.13	 B0:54	 B1:109	 B2:35	 T:24.00
3.11	 C0:6	 C1:52	 C2:37	 T:23.80
3.14	 D0:18	 D1:357	 D2:333	 T:23.80

3.30	 A0:38	 A1:332	 A2:106	 T:23.80
3.21	 B0:54	 B1:109	 B2:35	 T:24.00
3.18	 C0:6	 C1:52	 C2:37	 T:23.80
3.22	 D0:18	 D1:357	 D2:360	 T:23.80

3.38	 A0:38	 A1:332	 A2:106	 T:23.80
3.29	 B0:54	 B1:109	 B2:34	 T:24.00
3.25	 C0:6	 C1:52	 C2:37	 T:23.80
3.30	 D0:18	 D1:356	 D2:360	 T:23.80

3.46	 A0:38	 A1:332	 A2:106	 T:23.80
3.36	 B0:54	 B1:109	 B2:34	 T:24.00
3.32	 C0:6	 C1:52	 C2:36	 T:23.80
3.38	 D0:18	 D1:357	 D2:361	 T:23.80

3.54	 A0:39	 A1:332	 A2:106	 T:23.80
3.44	 B0:54	 B1:109	 B2:34	 T:24.00
3.40	 C0:5	 C1:52	 C2:37	 T:23.80
3.46	 D0:18	 D1:357	 D2:333	 T:23.80

3.62	 A0:38	 A1:332	 A2:106	 T:23.80
3.52	 B0:54	 B1:109	 B2:34	 T:24.00
3.47	 C0:6	 C1:52	 C2:36	 T:23.80
3.54	 D0:18	 D1:356	 D2:359	 T:23.80

3.70	 A0:38	 A1:332	 A2:106	 T:23.80
3.60	 B0:54	 B1:109	 B2:34	 T:24.00
3.54	 C0:6	 C1:52	 C2:37	 T:23.80
3.62	 D0:18	 D1:356	 D2:360	 T:23.80

3.77	 A0:38	 A1:332	 A2:106	 T:23.80
3.67	 B0:55	 B1:109	 B2:34	 T:24.00
3.62	 C0:6	 C1:52	 C2:37	 T:23.80
3.69	 D0:18	 D1:356	 D2:360	 T:23.80

3.85	 A0:38	 A1:332	 A2:106	 T:23.80
3.75	 B0:54	 B1:109	 B2:34	 T:24.00
3.69	 C0:6	 C1:52	 C2:37	 T:23.80
3.77	 D0:18	 D1:357	 D2:334	 T:23.80

3.93	 A0:38	 A1:332	 A2:106	 T:23.80
3.83	 B0:55	 B1:109	 B2:34	 T:24.00
3.76	 C0:6	 C1:52	 C2:37	 T:23.80
3.85	 D0:18	 D1:357	 D2:359	 T:23.80

4.01	 A0:38	 A1:332	 A2:106	 T:23.80
3.90	 B0:54	 B1:109	 B2:34	 T:24.00
3.83	 C0:6	 C1:52	 C2:37	 T:23.80
3.93	 D0:18	 D1:356	 D2:361	 T:23.80

4.09	 A0:38	 A1:332	 A2:106	 T:23.80
3.98	 B0:54	 B1:109	 B2:34	 T:24.00
3.91	 C0:5	 C1:52	 C2:37	 T:23.80
4.01	 D0:18	 D1:357	 D2:360	 T:23.80

4.17	 A0:38	 A1:332	 A2:105	 T:23.80
4.06	 B0:54	 B1:109	 B2:34	 T:24.00
3.98	 C0:6	 C1:52	 C2:37	 T:23.80
4.09	 D0:18	 D1:358	 D2:354	 T:23.80

4.25	 A0:38	 A1:332	 A2:105	 T:23.80
4.13	 B0:54	 B1:109	 B2:34	 T:24.00
4.07	 C0:6	 C1:52	 C2:37	 T:23.80
4.17	 D0:18	 D1:357	 D2:333	 T:23.80

4.33	 A0:38	 A1:332	 A2:105	 T:23.80
4.21	 B0:54	 B1:109	 B2:34	 T:24.00
4.12	 C0:6	 C1:52	 C2:37	 T:23.80
4.25	 D0:18	 D1:357	 D2:371	 T:23.80

4.41	 A0:38	 A1:331	 A2:105	 T:23.80
4.29	 B0:55	 B1:109	 B2:34	 T:24.00
4.20	 C0:6	 C1:52	 C2:37	 T:23.80
4.33	 D0:18	 D1:357	 D2:355	 T:23.80

4.49	 A0:38	 A1:332	 A2:105	 T:23.80
4.36	 B0:54	 B1:109	 B2:34	 T:24.00
4.27	 C0:6	 C1:52	 C2:37	 T:23.80
4.41	 D0:18	 D1:357	 D2:354	 T:23.80

4.56	 A0:38	 A1:332	 A2:105	 T:23.80
4.44	 B0:54	 B1:109	 B2:34	 T:24.00
4.34	 C0:6	 C1:52	 C2:37	 T:23.80
4.48	 D0:18	 D1:357	 D2:334	 T:23.80

4.64	 A0:38	 A1:332	 A2:106	 T:23.80
4.52	 B0:54	 B1:109	 B2:34	 T:24.00
4.42	 C0:6	 C1:52	 C2:37	 T:23.80
4.56	 D0:18	 D1:357	 D2:370	 T:23.80

4.72	 A0:38	 A1:332	 A2:105	 T:23.80
4.59	 B0:54	 B1:109	 B2:34	 T:24.00
4.49	 C0:6	 C1:52	 C2:37	 T:23.80
4.64	 D0:18	 D1:356	 D2:353	 T:23.80

4.80	 A0:39	 A1:332	 A2:105	 T:23.80
4.67	 B0:54	 B1:109	 B2:34	 T:24.00
4.56	 C0:5	 C1:52	 C2:37	 T:23.80
4.72	 D0:18	 D1:357	 D2:354	 T:23.80

4.88	 A0:38	 A1:332	 A2:105	 T:23.80
4.75	 B0:54	 B1:109	 B2:34	 T:24.00
4.63	 C0:6	 C1:52	 C2:37	 T:23.80
4.80	 D0:18	 D1:357	 D2:332	 T:23.80

4.96	 A0:38	 A1:332	 A2:105	 T:23.80
4.83	 B0:54	 B1:109	 B2:34	 T:24.00
4.71	 C0:6	 C1:52	 C2:37	 T:23.80
4.88	 D0:18	 D1:357	 D2:370	 T:23.80

5.04	 A0:38	 A1:332	 A2:105	 T:23.80
4.90	 B0:55	 B1:109	 B2:34	 T:24.00
4.78	 C0:6	 C1:52	 C2:37	 T:23.80
4.96	 D0:18	 D1:356	 D2:354	 T:23.80

5.12	 A0:38	 A1:332	 A2:105	 T:23.80
4.98	 B0:55	 B1:109	 B2:35	 T:24.00
4.85	 C0:5	 C1:52	 C2:37	 T:23.80
5.04	 D0:18	 D1:357	 D2:354	 T:23.80

5.20	 A0:38	 A1:332	 A2:105	 T:23.80
5.06	 B0:55	 B1:109	 B2:34	 T:24.00
4.93	 C0:6	 C1:52	 C2:37	 T:23.80
5.12	 D0:18	 D1:357	 D2:331	 T:23.80

5.28	 A0:38	 A1:332	 A2:105	 T:23.80
5.13	 B0:54	 B1:109	 B2:34	 T:24.00
5.00	 C0:6	 C1:52	 C2:37	 T:23.80
5.20	 D0:18	 D1:357	 D2:370	 T:23.80

5.35	 A0:38	 A1:332	 A2:105	 T:23.80
5.21	 B0:54	 B1:109	 B2:34	 T:24.00
5.07	 C0:6	 C1:52	 C2:36	 T:23.80
5.27	 D0:18	 D1:357	 D2:354	 T:23.80

5.43	 A0:38	 A1:331	 A2:105	 T:23.80
5.29	 B0:54	 B1:109	 B2:34	 T:24.00
5.14	 C0:6	 C1:52	 C2:37	 T:23.80
5.35	 D0:18	 D1:357	 D2:355	 T:23.80

5.51	 A0:38	 A1:332	 A2:105	 T:23.80
5.36	 B0:55	 B1:109	 B2:34	 T:24.00
5.22	 C0:6	 C1:52	 C2:37	 T:23.80
5.43	 D0:18	 D1:357	 D2:331	 T:23.80

5.59	 A0:38	 A1:332	 A2:105	 T:23.80
5.44	 B0:54	 B1:109	 B2:34	 T:24.00
5.29	 C0:6	 C1:52	 C2:37	 T:23.80
5.51	 D0:18	 D1:357	 D2:370	 T:23.80

5.67	 A0:38	 A1:332	 A2:105	 T:23.80
5.52	 B0:54	 B1:109	 B2:34	 T:24.00
5.36	 C0:6	 C1:52	 C2:37	 T:23.80
5.59	 D0:18	 D1:357	 D2:353	 T:23.80

5.75	 A0:38	 A1:332	 A2:105	 T:23.80
5.59	 B0:54	 B1:109	 B2:34	 T:24.00
5.44	 C0:6	 C1:52	 C2:37	 T:23.80
5.67	 D0:18	 D1:357	 D2:356	 T:23.80

5.83	 A0:38	 A1:332	 A2:105	 T:23.80
5.67	 B0:54	 B1:109	 B2:34	 T:24.00
5.51	 C0:5	 C1:52	 C2:37	 T:23.80
5.75	 D0:18	 D1:357	 D2:332	 T:23.80

5.91	 A0:38	 A1:332	 A2:105	 T:23.80
5.75	 B0:54	 B1:109	 B2:34	 T:24.00
5.58	 C0:6	 C1:52	 C2:36	 T:23.80
5.83	 D0:18	 D1:357	 D2:369	 T:23.80

5.99	 A0:38	 A1:332	 A2:106	 T:23.80
5.83	 B0:54	 B1:109	 B2:34	 T:24.00
5.65	 C0:6	 C1:52	 C2:37	 T:23.80
5.91	 D0:18	 D1:357	 D2:353	 T:23.80

6.08	 A0:38	 A1:332	 A2:105	 T:23.80
5.90	 B0:54	 B1:109	 B2:35	 T:24.00
5.73	 C0:6	 C1:52	 C2:37	 T:23.80
5.99	 D0:18	 D1:357	 D2:355	 T:23.80

6.14	 A0:39	 A1:332	 A2:105	 T:23.80
5.98	 B0:54	 B1:109	 B2:34	 T:23.90
5.80	 C0:5	 C1:52	 C2:37	 T:23.80
6.08	 D0:18	 D1:358	 D2:356	 T:23.80

6.22	 A0:38	 A1:332	 A2:106	 T:23.80
6.05	 B0:54	 B1:109	 B2:34	 T:23.90
5.87	 C0:6	 C1:52	 C2:36	 T:23.80
6.14	 D0:18	 D1:358	 D2:357	 T:23.80

6.30	 A0:39	 A1:332	 A2:105	 T:23.80
6.13	 B0:55	 B1:109	 B2:34	 T:23.90
5.95	 C0:6	 C1:52	 C2:37	 T:23.80
6.22	 D0:18	 D1:357	 D2:365	 T:23.80

6.38	 A0:39	 A1:332	 A2:105	 T:23.80
6.21	 B0:54	 B1:109	 B2:34	 T:23.90
6.02	 C0:6	 C1:52	 C2:36	 T:23.80
6.30	 D0:18	 D1:358	 D2:360	 T:23.80

6.46	 A0:38	 A1:332	 A2:105	 T:23.80
6.29	 B0:55	 B1:109	 B2:34	 T:23.90
6.09	 C0:5	 C1:52	 C2:37	 T:23.80
6.38	 D0:18	 D1:358	 D2:337	 T:23.80

6.54	 A0:38	 A1:332	 A2:105	 T:23.80
6.36	 B0:55	 B1:109	 B2:34	 T:23.90
6.16	 C0:6	 C1:52	 C2:37	 T:23.80
6.46	 D0:18	 D1:358	 D2:357	 T:23.80

6.62	 A0:38	 A1:332	 A2:105	 T:23.80
6.44	 B0:54	 B1:109	 B2:34	 T:23.90
6.24	 C0:6	 C1:52	 C2:37	 T:23.80
6.54	 D0:18	 D1:356	 D2:365	 T:23.80

6.70	 A0:39	 A1:332	 A2:106	 T:23.80
6.52	 B0:54	 B1:109	 B2:35	 T:23.90
6.31	 C0:6	 C1:52	 C2:37	 T:23.80
6.62	 D0:18	 D1:357	 D2:359	 T:23.80

6.78	 A0:39	 A1:332	 A2:106	 T:23.80
6.59	 B0:54	 B1:109	 B2:35	 T:23.90
6.38	 C0:6	 C1:52	 C2:37	 T:23.80
6.70	 D0:18	 D1:357	 D2:337	 T:23.80

6.86	 A0:38	 A1:332	 A2:105	 T:23.80
6.67	 B0:54	 B1:109	 B2:34	 T:23.90
6.45	 C0:6	 C1:52	 C2:36	 T:23.80
6.78	 D0:18	 D1:357	 D2:356	 T:23.80

6.93	 A0:39	 A1:332	 A2:106	 T:23.80
6.75	 B0:54	 B1:109	 B2:35	 T:23.90
6.53	 C0:6	 C1:52	 C2:37	 T:23.80
6.85	 D0:18	 D1:357	 D2:365	 T:23.80

7.01	 A0:39	 A1:332	 A2:106	 T:23.80
6.82	 B0:54	 B1:109	 B2:34	 T:23.90
6.60	 C0:6	 C1:52	 C2:37	 T:23.80
6.93	 D0:18	 D1:357	 D2:360	 T:23.80

7.09	 A0:39	 A1:332	 A2:106	 T:23.80
6.90	 B0:55	 B1:109	 B2:35	 T:23.90
6.67	 C0:6	 C1:52	 C2:36	 T:23.80
7.01	 D0:18	 D1:357	 D2:337	 T:23.80

7.17	 A0:39	 A1:332	 A2:106	 T:23.80
6.98	 B0:54	 B1:109	 B2:35	 T:23.90
6.75	 C0:5	 C1:52	 C2:37	 T:23.80
7.09	 D0:18	 D1:357	 D2:355	 T:23.80

7.25	 A0:38	 A1:331	 A2:106	 T:23.80
7.06	 B0:54	 B1:109	 B2:35	 T:23.90
6.82	 C0:6	 C1:52	 C2:37	 T:23.80
7.17	 D0:18	 D1:357	 D2:365	 T:23.80

7.33	 A0:38	 A1:332	 A2:106	 T:23.80
7.13	 B0:54	 B1:109	 B2:35	 T:23.90
6.89	 C0:6	 C1:52	 C2:37	 T:23.80
7.25	 D0:18	 D1:356	 D2:359	 T:23.80

7.41	 A0:38	 A1:332	 A2:106	 T:23.80
7.21	 B0:54	 B1:109	 B2:35	 T:23.90
6.96	 C0:6	 C1:52	 C2:37	 T:23.80
7.33	 D0:18	 D1:357	 D2:337	 T:23.80

7.49	 A0:39	 A1:332	 A2:106	 T:23.80
7.29	 B0:54	 B1:109	 B2:35	 T:23.90
7.03	 C0:5	 C1:52	 C2:37	 T:23.80
7.41	 D0:18	 D1:357	 D2:354	 T:23.80

7.57	 A0:39	 A1:332	 A2:106	 T:23.80
7.36	 B0:54	 B1:109	 B2:35	 T:23.90
7.11	 C0:5	 C1:52	 C2:37	 T:23.80
7.49	 D0:18	 D1:357	 D2:365	 T:23.80

7.65	 A0:39	 A1:332	 A2:106	 T:23.80
7.44	 B0:54	 B1:109	 B2:35	 T:23.90
7.18	 C0:6	 C1:52	 C2:37	 T:23.80
7.57	 D0:18	 D1:357	 D2:360	 T:23.80

7.73	 A0:39	 A1:332	 A2:106	 T:23.80
7.52	 B0:54	 B1:109	 B2:34	 T:23.90
7.25	 C0:6	 C1:52	 C2:37	 T:23.80
7.65	 D0:18	 D1:357	 D2:338	 T:23.80

7.80	 A0:39	 A1:332	 A2:106	 T:23.80
7.59	 B0:54	 B1:109	 B2:35	 T:23.90
7.33	 C0:6	 C1:52	 C2:37	 T:23.80
7.72	 D0:19	 D1:357	 D2:354	 T:23.80

7.88	 A0:39	 A1:332	 A2:106	 T:23.80
7.67	 B0:54	 B1:109	 B2:35	 T:23.90
7.40	 C0:5	 C1:52	 C2:37	 T:23.80
7.80	 D0:18	 D1:357	 D2:365	 T:23.80

7.96	 A0:39	 A1:332	 A2:106	 T:23.80
7.75	 B0:54	 B1:109	 B2:35	 T:23.90
7.47	 C0:6	 C1:52	 C2:36	 T:23.80
7.88	 D0:18	 D1:356	 D2:360	 T:23.80

8.04	 A0:39	 A1:332	 A2:106	 T:23.80
7.83	 B0:54	 B1:109	 B2:35	 T:23.90
7.55	 C0:6	 C1:52	 C2:37	 T:23.80
7.96	 D0:18	 D1:357	 D2:338	 T:23.80

8.12	 A0:38	 A1:331	 A2:106	 T:23.80
7.90	 B0:54	 B1:109	 B2:35	 T:23.90
7.62	 C0:6	 C1:52	 C2:37	 T:23.80
8.04	 D0:18	 D1:357	 D2:354	 T:23.80

8.20	 A0:39	 A1:332	 A2:106	 T:23.80
7.98	 B0:54	 B1:109	 B2:35	 T:23.90
7.69	 C0:6	 C1:52	 C2:37	 T:23.80
8.12	 D0:18	 D1:358	 D2:371	 T:23.80

8.28	 A0:39	 A1:332	 A2:106	 T:23.80
8.06	 B0:54	 B1:109	 B2:35	 T:23.90
7.76	 C0:6	 C1:52	 C2:37	 T:23.80
8.20	 D0:18	 D1:357	 D2:352	 T:23.80

8.36	 A0:38	 A1:332	 A2:106	 T:23.80
8.13	 B0:54	 B1:109	 B2:35	 T:23.90
7.84	 C0:6	 C1:52	 C2:36	 T:23.80
8.27	 D0:18	 D1:358	 D2:359	 T:23.80

8.44	 A0:38	 A1:332	 A2:106	 T:23.80
8.21	 B0:54	 B1:109	 B2:35	 T:23.90
7.91	 C0:6	 C1:52	 C2:36	 T:23.80
8.35	 D0:18	 D1:358	 D2:329	 T:23.80

8.52	 A0:39	 A1:332	 A2:106	 T:23.80
8.29	 B0:54	 B1:109	 B2:35	 T:23.90
7.98	 C0:5	 C1:52	 C2:37	 T:23.80
8.43	 D0:19	 D1:357	 D2:370	 T:23.80

8.59	 A0:39	 A1:331	 A2:106	 T:23.80
8.36	 B0:54	 B1:109	 B2:35	 T:23.90
8.07	 C0:6	 C1:52	 C2:36	 T:23.80
8.51	 D0:18	 D1:357	 D2:352	 T:23.80

8.67	 A0:38	 A1:331	 A2:106	 T:23.80
8.44	 B0:54	 B1:109	 B2:35	 T:23.90
8.13	 C0:6	 C1:52	 C2:37	 T:23.80
8.59	 D0:18	 D1:357	 D2:359	 T:23.80

8.75	 A0:39	 A1:331	 A2:106	 T:23.80
8.52	 B0:54	 B1:109	 B2:35	 T:23.90
8.20	 C0:5	 C1:52	 C2:36	 T:23.80
8.67	 D0:18	 D1:357	 D2:328	 T:23.80

8.83	 A0:39	 A1:332	 A2:106	 T:23.80
8.59	 B0:54	 B1:109	 B2:34	 T:23.90
8.27	 C0:6	 C1:52	 C2:37	 T:23.80
8.75	 D0:18	 D1:357	 D2:369	 T:23.80

8.91	 A0:38	 A1:331	 A2:106	 T:23.80
8.67	 B0:54	 B1:109	 B2:35	 T:23.90
8.35	 C0:5	 C1:52	 C2:37	 T:23.80
8.83	 D0:18	 D1:356	 D2:351	 T:23.80

8.99	 A0:39	 A1:332	 A2:106	 T:23.80
8.75	 B0:54	 B1:109	 B2:35	 T:23.90
8.42	 C0:6	 C1:52	 C2:36	 T:23.80
8.91	 D0:18	 D1:357	 D2:359	 T:23.80

9.07	 A0:38	 A1:332	 A2:106	 T:23.80
8.82	 B0:54	 B1:109	 B2:35	 T:23.90
8.49	 C0:6	 C1:52	 C2:36	 T:23.80
8.99	 D0:18	 D1:357	 D2:327	 T:23.80

9.15	 A0:39	 A1:332	 A2:106	 T:23.80
8.90	 B0:54	 B1:109	 B2:35	 T:23.90
8.56	 C0:6	 C1:52	 C2:36	 T:23.80
9.07	 D0:18	 D1:357	 D2:370	 T:23.80

9.23	 A0:39	 A1:332	 A2:106	 T:23.80
8.98	 B0:54	 B1:109	 B2:35	 T:23.90
8.64	 C0:6	 C1:52	 C2:37	 T:23.80
9.15	 D0:18	 D1:356	 D2:351	 T:23.80

9.31	 A0:38	 A1:332	 A2:106	 T:23.80
